Chapter	O
1	O
.	O

Mr.	B-PER
Sherlock	I-PER
Holmes	I-PER
Mr.	B-PER
Sherlock	I-PER
Holmes	I-PER
,	O
who	O
was	O
usually	O
very	O
late	O
in	O
the	O
mornings	O
,	O
save	O
upon	O
those	O
not	O
infrequent	O
occasions	O
when	O
he	O
was	O
up	O
all	O
night	O
,	O
was	O
seated	O
at	O
the	O
breakfast	O
table	O
.	O

I	O
stood	O
upon	O
the	O
hearth-rug	O
and	O
picked	O
up	O
the	O
stick	O
which	O
our	B-PER
visitor	I-PER
had	O
left	O
behind	O
him	O
the	O
night	O
before	O
.	O

It	O
was	O
a	O
fine	O
,	O
thick	O
piece	O
of	O
wood	O
,	O
bulbous-headed	O
,	O
of	O
the	O
sort	O
which	O
is	O
known	O
as	O
a	O
“	O
Penang	O
lawyer	O
.	O
”	O

Just	O
under	O
the	O
head	O
was	O
a	O
broad	O
silver	O
band	O
nearly	O
an	O
inch	O
across	O
.	O

“	O
To	O
James	B-PER
Mortimer	I-PER
,	I-PER
M.R.C.S.	I-PER
,	O
from	O
his	B-PER
friends	I-PER
of	I-PER
the	I-PER
C.C.H.	I-PER
,	O
”	O
was	O
engraved	O
upon	O
it	O
,	O
with	O
the	O
date	O
“	O
1884	O
.	O
”	O

It	O
was	O
just	O
such	O
a	O
stick	O
as	O
the	B-PER
old-fashioned	I-PER
family	I-PER
practitioner	I-PER
used	O
to	O
carry	O
--	O
dignified	O
,	O
solid	O
,	O
and	O
reassuring	O
.	O

“	O
Well	O
,	O
Watson	B-PER
,	O
what	O
do	O
you	O
make	O
of	O
it	O
?	O
”	O

Holmes	B-PER
was	O
sitting	O
with	O
his	O
back	O
to	O
me	O
,	O
and	O
I	O
had	O
given	O
him	O
no	O
sign	O
of	O
my	O
occupation	O
.	O

“	O
How	O
did	O
you	O
know	O
what	O
I	O
was	O
doing	O
?	O

I	O
believe	O
you	O
have	O
eyes	O
in	O
the	O
back	O
of	O
your	O
head	O
.	O
”	O

“	O
I	O
have	O
,	O
at	O
least	O
,	O
a	O
well-polished	O
,	O
silver-plated	O
coffee-pot	O
in	O
front	O
of	O
me	O
,	O
”	O
said	O
he	O
.	O

“	O
But	O
,	O
tell	O
me	O
,	O
Watson	B-PER
,	O
what	O
do	O
you	O
make	O
of	O
our	B-PER
visitor	I-PER
’s	O
stick	O
?	O

Since	O
we	O
have	O
been	O
so	O
unfortunate	O
as	O
to	O
miss	O
him	O
and	O
have	O
no	O
notion	O
of	O
his	O
errand	O
,	O
this	O
accidental	O
souvenir	O
becomes	O
of	O
importance	O
.	O

Let	O
me	O
hear	O
you	O
reconstruct	O
the	B-PER
man	I-PER
by	O
an	O
examination	O
of	O
it	O
.	O
”	O

“	O
I	O
think	O
,	O
”	O
said	O
I	O
,	O
following	O
as	O
far	O
as	O
I	O
could	O
the	O
methods	O
of	O
my	B-PER
companion	I-PER
,	O
“	O
that	O
Dr.	B-PER
Mortimer	I-PER
is	O
a	B-PER
successful	I-PER
,	I-PER
elderly	I-PER
medical	I-PER
man	I-PER
,	O
well-esteemed	O
since	O
those	B-PER
who	I-PER
know	I-PER
him	I-PER
give	O
him	O
this	O
mark	O
of	O
their	O
appreciation	O
.	O
”	O

“	O
Good	O
!	O
”	O
said	O
Holmes	B-PER
.	O

“	O
Excellent	O
!	O
”	O

“	O
I	O
think	O
also	O
that	O
the	O
probability	O
is	O
in	O
favour	O
of	O
his	O
being	O
a	B-PER
country	I-PER
practitioner	I-PER
who	I-PER
does	I-PER
a	I-PER
great	I-PER
deal	I-PER
of	I-PER
his	I-PER
visiting	I-PER
on	I-PER
foot	I-PER
.	O
”	O

“	O
Why	O
so	O
?	O
”	O

“	O
Because	O
this	O
stick	O
,	O
though	O
originally	O
a	O
very	O
handsome	O
one	O
has	O
been	O
so	O
knocked	O
about	O
that	O
I	O
can	O
hardly	O
imagine	O
a	B-PER
town	I-PER
practitioner	I-PER
carrying	O
it	O
.	O

The	O
thick-iron	O
ferrule	O
is	O
worn	O
down	O
,	O
so	O
it	O
is	O
evident	O
that	O
he	O
has	O
done	O
a	O
great	O
amount	O
of	O
walking	O
with	O
it	O
.	O
”	O

“	O
Perfectly	O
sound	O
!	O
”	O
said	O
Holmes	B-PER
.	O

“	O
And	O
then	O
again	O
,	O
there	O
is	O
the	O
‘	O
friends	B-PER
of	I-PER
the	I-PER
C.C.H.	I-PER
’	O
I	O
