CHAPTER	O
I	O
RAGGED	B-PER
DICK	I-PER
IS	O
INTRODUCED	O
TO	O
THE	B-PER
READER	I-PER
"	O
Wake	O
up	O
there	O
,	O
youngster	B-PER
,	O
"	O
said	O
a	B-PER
rough	I-PER
voice	I-PER
.	O

Ragged	B-PER
Dick	I-PER
opened	O
his	O
eyes	O
slowly	O
,	O
and	O
stared	O
stupidly	O
in	O
the	O
face	O
of	O
the	B-PER
speaker	I-PER
,	O
but	O
did	O
not	O
offer	O
to	O
get	O
up	O
.	O

"	O
Wake	O
up	O
,	O
you	B-PER
young	I-PER
vagabond	I-PER
!	O
"	O

said	O
the	B-PER
man	I-PER
a	O
little	O
impatiently	O
;	O
"	O
I	O
suppose	O
you	O
'd	O
lay	O
there	O
all	O
day	O
,	O
if	O
I	O
had	O
n't	O
called	O
you	O
.	O
"	O

"	O
What	O
time	O
is	O
it	O
?	O
"	O

asked	O
Dick	B-PER
.	O

"	O
Seven	O
o'clock	O
.	O
"	O

"	O
Seven	O
o'clock	O
!	O

I	O
oughter	O
've	O
been	O
up	O
an	O
hour	O
ago	O
.	O

I	O
know	O
what	O
't	O
was	O
made	O
me	O
so	O
precious	O
sleepy	O
.	O

I	O
went	O
to	O
the	B-FAC
Old	I-FAC
Bowery	I-FAC
last	O
night	O
,	O
and	O
did	O
n't	O
turn	O
in	O
till	O
past	O
twelve	O
.	O
"	O

"	O
You	O
went	O
to	O
the	B-FAC
Old	I-FAC
Bowery	I-FAC
?	O

Where	O
'd	O
you	O
get	O
your	O
money	O
?	O
"	O

asked	O
the	B-PER
man	I-PER
,	O
who	O
was	O
a	B-PER
porter	I-PER
in	I-PER
the	I-PER
employ	I-PER
of	I-PER
a	I-PER
firm	I-PER
doing	I-PER
business	I-PER
on	I-PER
Spruce	I-PER
Street	I-PER
.	O

"	O
Made	O
it	O
by	O
shines	O
,	O
in	O
course	O
.	O

My	B-PER
guardian	I-PER
do	O
n't	O
allow	O
me	O
no	O
money	O
for	O
theatres	B-FAC
,	O
so	O
I	O
have	O
to	O
earn	O
it	O
.	O
"	O

"	O
Some	B-PER
boys	I-PER
get	O
it	O
easier	O
than	O
that	O
,	O
"	O
said	O
the	B-PER
porter	I-PER
significantly	O
.	O

"	O
You	O
do	O
n't	O
catch	O
me	O
stealin	O
'	O
,	O
if	O
that	O
's	O
what	O
you	O
mean	O
,	O
"	O
said	O
Dick	B-PER
.	O

"	O
Do	O
n't	O
you	O
ever	O
steal	O
,	O
then	O
?	O
"	O

"	O
No	O
,	O
and	O
I	O
would	O
n't	O
.	O

Lots	B-PER
of	I-PER
boys	I-PER
does	O
it	O
,	O
but	O
I	O
would	O
n't	O
.	O
"	O

"	O
Well	O
,	O
I	O
'm	O
glad	O
to	O
hear	O
you	O
say	O
that	O
.	O

I	O
believe	O
there	O
's	O
some	O
good	O
in	O
you	O
,	O
Dick	O
,	O
after	O
all	O
.	O
"	O

"	O
Oh	O
,	O
I	O
'm	O
a	B-PER
rough	I-PER
customer	I-PER
!	O
"	O

said	O
Dick	B-PER
.	O

"	O
But	O
I	O
would	O
n't	O
steal	O
.	O

It	O
's	O
mean	O
.	O
"	O

"	O
I	O
'm	O
glad	O
you	O
think	O
so	O
,	O
Dick	B-PER
,	O
"	O
and	O
the	B-PER
rough	I-PER
voice	I-PER
sounded	O
gentler	O
than	O
at	O
first	O
.	O

"	O
Have	O
you	O
got	O
any	O
money	O
to	O
buy	O
your	O
breakfast	O
?	O
"	O

"	O
No	O
,	O
but	O
I	O
'll	O
soon	O
get	O
some	O
.	O
"	O

While	O
this	O
