Chapter	O
1	O
It	O
is	O
a	O
truth	O
universally	O
acknowledged	O
,	O
that	O
a	B-PER
single	I-PER
man	I-PER
in	I-PER
possession	I-PER
of	I-PER
a	I-PER
good	I-PER
fortune	I-PER
,	O
must	O
be	O
in	O
want	O
of	O
a	B-PER
wife	I-PER
.	O

However	O
little	O
known	O
the	O
feelings	O
or	O
views	O
of	O
such	B-PER
a	I-PER
man	I-PER
may	O
be	O
on	O
his	O
first	O
entering	O
a	B-FAC
neighbourhood	I-FAC
,	O
this	O
truth	O
is	O
so	O
well	O
fixed	O
in	O
the	O
minds	O
of	O
the	B-PER
surrounding	I-PER
families	I-PER
,	O
that	O
he	O
is	O
considered	O
the	O
rightful	O
property	O
of	O
some	B-PER
one	I-PER
or	O
other	B-PER
of	I-PER
their	I-PER
daughters	I-PER
.	O

“	O
My	B-PER
dear	I-PER
Mr.	B-PER
Bennet	I-PER
,	O
”	O
said	O
his	B-PER
lady	I-PER
to	O
him	O
one	O
day	O
,	O
“	O
have	O
you	O
heard	O
that	O
Netherfield	B-FAC
Park	I-FAC
is	O
let	O
at	O
last	O
?	O
”	O

Mr.	B-PER
Bennet	I-PER
replied	O
that	O
he	O
had	O
not	O
.	O

“	O
But	O
it	O
is	O
,	O
”	O
returned	O
she	O
;	O
“	O
for	O
Mrs.	B-PER
Long	I-PER
has	O
just	O
been	O
here	B-FAC
,	O
and	O
she	O
told	O
me	O
all	O
about	O
it	O
.	O
”	O

Mr.	B-PER
Bennet	I-PER
made	O
no	O
answer	O
.	O

“	O
Do	O
you	O
not	O
want	O
to	O
know	O
who	O
has	O
taken	O
it	O
?	O
”	O

cried	O
his	B-PER
wife	I-PER
impatiently	O
.	O

“	O
_	O
You	O
_	O
want	O
to	O
tell	O
me	O
,	O
and	O
I	O
have	O
no	O
objection	O
to	O
hearing	O
it	O
.	O
”	O

This	O
was	O
invitation	O
enough	O
.	O

“	O
Why	O
,	O
my	B-PER
dear	I-PER
,	O
you	O
must	O
know	O
,	O
Mrs.	B-PER
Long	I-PER
says	O
that	O
Netherfield	B-FAC
is	O
taken	O
by	O
a	B-PER
young	I-PER
man	I-PER
of	O
large	O
fortune	O
from	O
the	B-LOC
north	I-LOC
of	I-LOC
England	I-LOC
;	O
that	O
he	O
came	O
down	O
on	O
Monday	O
in	O
a	O
chaise	O
and	O
four	O
to	O
see	O
the	B-FAC
place	I-FAC
,	O
and	O
was	O
so	O
much	O
delighted	O
with	O
it	O
,	O
that	O
he	O
agreed	O
with	O
Mr.	B-PER
Morris	I-PER
immediately	O
;	O
that	O
he	O
is	O
to	O
take	O
possession	O
before	O
Michaelmas	O
,	O
and	O
some	B-PER
of	I-PER
his	I-PER
servants	I-PER
are	O
to	O
be	O
in	O
the	B-FAC
house	I-FAC
by	O
the	O
end	O
of	O
next	O
week	O
.	O
”	O

“	O
What	O
is	O
his	O
name	O
?	O
”	O

“	O
Bingley	B-PER
.	O
”	O

“	O
Is	O
he	O
married	O
or	O
single	O
?	O
”	O

“	O
Oh	O
!	O

Single	O
,	O
my	B-PER
dear	I-PER
,	O
to	O
be	O
sure	O
!	O

A	B-PER
single	I-PER
man	I-PER
of	I-PER
large	I-PER
fortune	I-PER
;	O
four	O
or	O
five	O
thousand	O
a	O
year	O
.	O

What	O
a	O
fine	O
thing	O
for	O
our	B-PER
girls	I-PER
!	O
”	O

“	O
How	O
so	O
?	O

How	O
can	O
it	O
affect	O
them	O
?	O
”	O

“	O
My	B-PER
dear	I-PER
Mr.	B-PER
Bennet	I-PER
,	O
”	O
replied	O
his	B-PER
wife	I-PER
,	O
“	O
how	O
can	O
you	O
be	O
so	O
tiresome	O
!	O

You	O
must	O
know	O
that	O
I	O
am	O
thinking	O
of	O
his	O
marrying	O
one	O
of	O
them	O
.	O
”	O

“	O
Is	O
that	O
his	O
design	O
in	O
settling	O
here	B-FAC
?	O
”	O

“	O
Design	O
!	O

Nonsense	O
,	O
how	O
can	O
you	O
talk	O
so	O
!	O

But	O
it	O
is	O
very	O
likely	O
that	O
he	O
_	O
may	O
_	O
fall	O
in	O
love	O
with	O
one	O
of	O
them	O
,	O
and	O
therefore	O
you	O
must	O
visit	O
him	O
as	O
soon	O
as	O
he	O
comes	O
.	O
”	O

“	O
I	O
see	O
no	O
occasion	O
for	O
that	O
.	O

You	O
and	O
the	B-PER
girls	I-PER
may	O
go	O
,	O
or	O
you	O
