—	O
I	O
—	O
[	O
1	O
]	O
Stately	O
,	O
plump	O
Buck	B-PER
Mulligan	I-PER
came	O
from	O
the	B-FAC
stairhead	I-FAC
,	O
bearing	O
a	O
bowl	O
of	O
lather	O
on	O
which	O
a	O
mirror	O
and	O
a	O
razor	O
lay	O
crossed	O
.	O

A	O
yellow	O
dressinggown	O
,	O
ungirdled	O
,	O
was	O
sustained	O
gently	O
behind	O
him	O
on	O
the	O
mild	O
morning	O
air	O
.	O

He	O
held	O
the	O
bowl	O
aloft	O
and	O
intoned	O
:	O
—	O
Introibo	O
ad	O
altare	O
Dei	O
.	O

Halted	O
,	O
he	O
peered	O
down	O
the	B-FAC
dark	I-FAC
winding	I-FAC
stairs	I-FAC
and	O
called	O
out	O
coarsely	O
:	O
—	O
Come	O
up	O
,	O
Kinch	B-PER
!	O

Come	O
up	O
,	O
you	B-PER
fearful	I-PER
jesuit	I-PER
!	O

Solemnly	O
he	O
came	O
forward	O
and	O
mounted	O
the	B-FAC
round	I-FAC
gunrest	I-FAC
.	O

He	O
faced	O
about	O
and	O
blessed	O
gravely	O
thrice	O
the	B-FAC
tower	I-FAC
,	O
the	B-LOC
surrounding	I-LOC
land	I-LOC
and	O
the	B-LOC
awaking	I-LOC
mountains	I-LOC
.	O

Then	O
,	O
catching	O
sight	O
of	O
Stephen	B-PER
Dedalus	I-PER
,	O
he	O
bent	O
towards	O
him	O
and	O
made	O
rapid	O
crosses	O
in	O
the	O
air	O
,	O
gurgling	O
in	O
his	O
throat	O
and	O
shaking	O
his	O
head	O
.	O

Stephen	B-PER
Dedalus	I-PER
,	O
displeased	O
and	O
sleepy	O
,	O
leaned	O
his	O
arms	O
on	O
the	B-FAC
top	I-FAC
of	I-FAC
the	I-FAC
staircase	I-FAC
and	O
looked	O
coldly	O
at	O
the	O
shaking	O
gurgling	O
face	O
that	O
blessed	O
him	O
,	O
equine	O
in	O
its	O
length	O
,	O
and	O
at	O
the	O
light	O
untonsured	O
hair	O
,	O
grained	O
and	O
hued	O
like	O
pale	O
oak	O
.	O

Buck	B-PER
Mulligan	I-PER
peeped	O
an	O
instant	O
under	O
the	O
mirror	O
and	O
then	O
covered	O
the	O
bowl	O
smartly	O
.	O

—	O
Back	O
to	O
barracks	B-FAC
!	O

he	O
said	O
sternly	O
.	O

He	O
added	O
in	O
a	B-PER
preacher	I-PER
’s	O
tone	O
:	O
—	O
For	O
this	O
,	O
O	B-PER
dearly	I-PER
beloved	I-PER
,	O
is	O
the	B-PER
genuine	I-PER
Christine	I-PER
:	O
body	B-PER
and	I-PER
soul	I-PER
and	O
blood	O
and	O
ouns	O
.	O

Slow	O
music	O
,	O
please	O
.	O

Shut	O
your	O
eyes	O
,	O
gents	B-PER
.	O

One	O
moment	O
.	O

A	O
little	O
trouble	O
about	O
those	O
white	O
corpuscles	O
.	O

Silence	O
,	O
all	O
.	O

He	O
peered	O
sideways	O
up	O
and	O
gave	O
a	O
long	O
slow	O
whistle	O
of	O
call	O
,	O
then	O
paused	O
awhile	O
in	O
rapt	O
attention	O
,	O
his	O
even	O
white	O
teeth	O
glistening	O
here	O
and	O
there	O
with	O
gold	O
points	O
.	O

Chrysostomos	O
.	O

Two	O
strong	O
shrill	O
whistles	O
answered	O
through	O
the	O
calm	O
.	O

—	O
Thanks	O
,	O
old	B-PER
chap	I-PER
,	O
he	O
cried	O
briskly	O
.	O

That	O
will	O
do	O
nicely	O
.	O

Switch	O
off	O
the	O
current	O
,	O
will	O
you	O
?	O

He	O
skipped	O
off	O
the	B-FAC
gunrest	I-FAC
and	O
looked	O
gravely	O
at	O
his	B-PER
watcher	I-PER
,	O
gathering	O
about	O
his	O
legs	O
the	O
loose	O
folds	O
of	O
his	O
gown	O
.	O

The	B-PER
plump	I-PER
shadowed	I-PER
face	I-PER
and	I-PER
sullen	I-PER
oval	I-PER
jowl	I-PER
recalled	O
a	B-PER
prelate	I-PER
,	I-PER
patron	I-PER
of	I-PER
arts	I-PER
in	I-PER
the	I-PER
middle	I-PER
ages	I-PER
.	O

A	O
pleasant	O
smile	O
broke	O
quietly	O
over	O
his	O
lips	O
.	O

—	O
The	O
mockery	O
of	O
it	O
!	O

he	O
said	O
gaily	O
.	O

Your	O
absurd	O
name	O
,	O
an	O
ancient	O
Greek	O
!	O

He	O
pointed	O
his	O
finger	O
in	O
friendly	O
jest	O
and	O
went	O
over	O
to	O
the	B-FAC
parapet	I-FAC
,	O
laughing	O
to	O
himself	O
.	O

Stephen	B-PER
Dedalus	I-PER
stepped	O
up	O
,	O
followed	O
him	O
wearily	O
halfway	O
and	O
sat	O
down	O
on	O
the	O
edge	O
of	O
the	B-FAC
gunrest	I-FAC
,	O
watching	O
him	O
still	O
as	O
he	O
propped	O
his	O
mirror	O
on	O
the	B-FAC
parapet	I-FAC
,	O
dipped	O
the	O
brush	O
in	O
the	O
bowl	O
and	O
lathered	O
cheeks	O
and	O
neck	O
.	O

Buck	B-PER
Mulligan	I-PER
’s	O
gay	O
voice	O
went	O
on	O
.	O

—	O
My	O
name	O
is	O
absurd	O
too	O
:	O
Malachi	B-PER
Mulligan	I-PER
,	O
two	O
dactyls	O
.	O

But	O
it	O
has	O
a	O
Hellenic	O
ring	O
,	O
has	O
n’t	O
it	O
?	O

Tripping	O
and	O
sunny	O
like	O
the	O
buck	O
himself	O
.	O

We	O
must	O
go	O
to	O
Athens	B-GPE
.	O

Will	O
you	O
come	O
if	O
I	O
can	O
get	O
the	B-PER
aunt	I-PER
to	O
fork	O
out	O
twenty	O
quid	O
?	O

He	O
laid	O
the	O
brush	O
aside	O
and	O
,	O
laughing	O
with	O
delight	O
,	O
cried	O
:	O
—	O
Will	O
he	O
come	O
?	O

The	B-PER
jejune	I-PER
jesuit	I-PER
!	O

Ceasing	O
,	O
he	O
began	O
to	O
shave	O
with	O
care	O
.	O

—	O
Tell	O
me	O
,	O
Mulligan	B-PER
,	O
Stephen	B-PER
said	O
quietly	O
.	O

—	O
Yes	O
,	O
my	O
love	O
?	O

—	O
How	O
long	O
is	O
Haines	B-PER
going	O
to	O
stay	O
in	O
this	B-FAC
tower	I-FAC
?	O

Buck	B-PER
Mulligan	I-PER
showed	O
a	O
shaven	O
cheek	O
over	O
his	O
right	O
shoulder	O
.	O

—	O
God	B-PER
,	O
is	O
n’t	O
he	O
dreadful	O
?	O

he	O
said	O
frankly	O
.	O

A	B-PER
ponderous	I-PER
Saxon	I-PER
.	O

He	O
thinks	O
you	O
’re	O
not	O
a	B-PER
gentleman	I-PER
.	O

God	O
,	O
these	O
bloody	O
English	B-GPE
!	O

Bursting	O
with	O
money	O
and	O
indigestion	O
.	O

Because	O
he	O
comes	O
from	O
Oxford	B-GPE
.	O

You	O
know	O
,	O
Dedalus	B-PER
,	O
you	O
have	O
the	O
real	O
Oxford	B-GPE
manner	O
.	O

He	O
ca	O
n’t	O
make	O
you	O
out	O
.	O

O	O
,	O
my	O
name	O
for	O
you	O
is	O
the	O
best	O
:	O
Kinch	B-PER
,	O
the	O
knife-blade	O
.	O

He	O
shaved	O
warily	O
over	O
his	O
chin	O
.	O

—	O
He	O
was	O
raving	O
all	O
night	O
about	O
a	O
