The	O
"	O
Red	O
Death	O
"	O
had	O
long	O
devastated	O
the	B-LOC
country	I-LOC
.	O

No	O
pestilence	O
had	O
ever	O
been	O
so	O
fatal	O
,	O
or	O
so	O
hideous	O
.	O

Blood	O
was	O
its	O
Avatar	O
and	O
its	O
seal	O
--	O
the	O
redness	O
and	O
the	O
horror	O
of	O
blood	O
.	O

There	O
were	O
sharp	O
pains	O
,	O
and	O
sudden	O
dizziness	O
,	O
and	O
then	O
profuse	O
bleeding	O
at	O
the	O
pores	O
,	O
with	O
dissolution	O
.	O

The	O
scarlet	O
stains	O
upon	O
the	O
body	O
and	O
especially	O
upon	O
the	O
face	O
of	O
the	B-PER
victim	I-PER
,	O
were	O
the	O
pest	O
ban	O
which	O
shut	O
him	O
out	O
from	O
the	O
aid	O
and	O
from	O
the	O
sympathy	O
of	O
his	B-PER
fellow-men	I-PER
.	O

And	O
the	O
whole	O
seizure	O
,	O
progress	O
and	O
termination	O
of	O
the	O
disease	O
,	O
were	O
the	O
incidents	O
of	O
half	O
an	O
hour	O
.	O

But	O
the	B-PER
Prince	I-PER
Prospero	B-PER
was	O
happy	O
and	O
dauntless	O
and	O
sagacious	O
.	O

When	O
his	B-LOC
dominions	I-LOC
were	O
half	O
depopulated	O
,	O
he	O
summoned	O
to	O
his	O
presence	O
a	B-PER
thousand	I-PER
hale	I-PER
and	I-PER
light-hearted	I-PER
friends	I-PER
from	I-PER
among	I-PER
the	I-PER
knights	I-PER
and	I-PER
dames	I-PER
of	I-PER
his	I-PER
court	I-PER
,	O
and	O
with	O
these	O
retired	O
to	O
the	O
deep	O
seclusion	O
of	O
one	O
of	O
his	B-FAC
castellated	I-FAC
abbeys	I-FAC
.	O

This	O
was	O
an	B-FAC
extensive	I-FAC
and	I-FAC
magnificent	I-FAC
structure	I-FAC
,	O
the	O
creation	O
of	O
the	B-PER
prince	I-PER
's	O
own	O
eccentric	O
yet	O
august	O
taste	O
.	O

A	O
strong	O
and	O
lofty	O
wall	O
girdled	O
it	O
in	O
.	O

This	O
wall	O
had	O
gates	O
of	O
iron	O
.	O

The	B-PER
courtiers	I-PER
,	O
having	O
entered	O
,	O
brought	O
furnaces	O
and	O
massy	O
hammers	O
and	O
welded	O
the	O
bolts	O
.	O

They	O
resolved	O
to	O
leave	O
means	O
neither	O
of	O
ingress	O
nor	O
egress	O
to	O
the	O
sudden	O
impulses	O
of	O
despair	O
or	O
of	O
frenzy	O
from	O
within	O
.	O

The	B-FAC
abbey	I-FAC
was	O
amply	O
provisioned	O
.	O

With	O
such	O
precautions	O
the	B-PER
courtiers	I-PER
might	O
bid	O
defiance	O
to	O
contagion	O
.	O

The	B-LOC
external	I-LOC
world	I-LOC
could	O
take	O
care	O
of	O
itself	O
.	O

In	O
the	O
meantime	O
it	O
was	O
folly	O
to	O
grieve	O
,	O
or	O
to	O
think	O
.	O

The	B-PER
prince	I-PER
had	O
provided	O
all	O
the	O
appliances	O
of	O
pleasure	O
.	O

There	O
were	O
buffoons	B-PER
,	O
there	O
were	O
improvisatori	B-PER
,	O
there	O
were	O
ballet-dancers	B-PER
,	O
there	O
were	O
musicians	B-PER
,	O
there	O
was	O
Beauty	O
,	O
there	O
was	O
wine	O
.	O

All	O
these	O
and	O
security	O
were	O
within	O
.	O

Without	O
was	O
the	O
"	O
Red	O
Death	O
"	O
.	O

It	O
was	O
towards	O
the	O
close	O
of	O
the	O
fifth	O
or	O
sixth	O
month	O
of	O
his	O
seclusion	O
,	O
and	O
while	O
the	O
pestilence	O
raged	O
most	O
furiously	O
abroad	O
,	O
that	O
the	B-PER
Prince	I-PER
Prospero	B-PER
entertained	O
his	B-PER
thousand	I-PER
friends	I-PER
at	O
a	O
masked	O
ball	O
of	O
the	O
most	O
unusual	O
magnificence	O
.	O

It	O
was	O
a	O
voluptuous	O
scene	O
,	O
that	O
masquerade	O
.	O

But	O
first	O
let	O
me	O
tell	O
of	O
the	B-FAC
rooms	I-FAC
in	I-FAC
which	I-FAC
it	I-FAC
was	I-FAC
held	I-FAC
.	O

These	O
were	O
seven	O
--	O
an	B-FAC
imperial	I-FAC
suite	I-FAC
.	O

In	O
many	B-FAC
palaces	I-FAC
,	O
however	O
,	O
such	B-FAC
suites	I-FAC
form	O
a	O
long	O
and	O
straight	O
vista	O
,	O
while	O
the	O
folding	O
doors	O
slide	O
back	O
nearly	O
to	O
the	O
walls	O
on	O
either	O
hand	O
,	O
so	O
that	O
the	O
view	O
of	O
the	O
whole	O
extent	O
is	O
scarcely	O
impeded	O
.	O

Here	O
the	O
case	O
was	O
very	O
different	O
,	O
as	O
might	O
have	O
been	O
expected	O
from	O
the	B-PER
duke	I-PER
's	O
love	O
of	O
the	O
_	O
bizarre	O
_	O
.	O

The	B-FAC
apartments	I-FAC
were	O
so	O
irregularly	O
disposed	O
that	O
the	O
vision	O
embraced	O
but	O
little	O
more	O
than	O
one	O
at	O
a	O
time	O
.	O

There	O
was	O
a	O
sharp	O
turn	O
at	O
every	O
twenty	O
or	O
thirty	O
yards	O
,	O
and	O
at	O
each	O
turn	O
a	O
novel	O
effect	O
.	O

To	O
the	O
right	O
and	O
left	O
,	O
in	O
the	O
middle	O
of	O
each	O
wall	O
,	O
a	O
tall	O
and	O
narrow	O
Gothic	O
window	O
looked	O
out	O
upon	O
a	B-FAC
closed	I-FAC
corridor	I-FAC
which	I-FAC
pursued	I-FAC
the	I-FAC
windings	I-FAC
of	I-FAC
the	I-FAC
suite	I-FAC
.	O

These	O
windows	O
were	O
of	O
stained	O
glass	O
whose	O
colour	O
varied	O
in	O
accordance	O
with	O
the	O
prevailing	O
hue	O
of	O
the	O
decorations	O
of	O
the	B-FAC
chamber	I-FAC
into	I-FAC
which	I-FAC
it	I-FAC
opened	I-FAC
.	O

That	O
at	O
the	O
eastern	O
extremity	O
was	O
hung	O
,	O
for	O
example	O
in	O
blue	O
--	O
and	O
vividly	O
blue	O
were	O
its	O
windows	O
.	O

The	B-FAC
second	I-FAC
chamber	I-FAC
was	O
purple	O
in	O
its	O
ornaments	O
and	O
tapestries	O
,	O
and	O
here	B-FAC
the	O
panes	O
were	O
purple	O
.	O

The	B-FAC
third	I-FAC
was	O
green	O
throughout	O
,	O
and	O
so	O
were	O
the	O
casements	O
.	O

The	B-FAC
fourth	I-FAC
was	O
furnished	O
and	O
lighted	O
with	O
orange	O
--	O
the	O
fifth	O
with	O
white	O
--	O
the	O
sixth	O
with	O
violet	O
.	O

The	B-FAC
seventh	I-FAC
apartment	I-FAC
was	O
closely	O
shrouded	O
in	O
black	O
velvet	O
tapestries	O
that	O
hung	O
all	O
over	O
the	O
ceiling	O
and	O
down	O
the	O
walls	O
,	O
falling	O
in	O
heavy	O
folds	O
upon	O
a	O
carpet	O
of	O
the	O
same	O
material	O
and	O
hue	O
.	O

But	O
in	O
this	B-FAC
chamber	I-FAC
only	O
,	O
the	O
colour	O
of	O
the	O
windows	O
failed	O
to	O
correspond	O
with	O
the	O
decorations	O
.	O

The	O
panes	O
here	B-FAC
were	O
scarlet	O
--	O
a	O
deep	O
blood	O
colour	O
.	O

Now	O
in	O
no	B-FAC
one	I-FAC
of	I-FAC
the	I-FAC
seven	I-FAC
apartments	I-FAC
was	O
there	O
any	O
lamp	O
or	O
candelabrum	O
,	O
amid	O
the	O
profusion	O
of	O
golden	O
ornaments	O
that	O
lay	O
scattered	O
to	O
and	O
fro	O
or	O
depended	O
from	O
the	O
roof	O
.	O

There	O
was	O
no	O
light	O
of	O
any	O
kind	O
emanating	O
from	O
lamp	O
or	O
candle	O
within	O
the	B-FAC
suite	I-FAC
of	I-FAC
chambers	I-FAC
.	O

But	O
in	O
the	B-FAC
corridors	I-FAC
that	I-FAC
followed	I-FAC
the	I-FAC
suite	I-FAC
,	O
there	O
stood	O
,	O
opposite	O
to	O
each	O
window	O
,	O
a	O
heavy	O
tripod	O
,	O
bearing	O
a	O
brazier	O
of	O
fire	O
,	O
that	O
projected	O
its	O
rays	O
through	O
the	O
tinted	O
glass	O
and	O
so	O
glaringly	O
illumined	O
the	B-FAC
room	I-FAC
.	O

And	O
thus	O
were	O
produced	O
a	O
multitude	O
of	O
gaudy	O
and	O
fantastic	O
appearances	O
.	O

But	O
in	O
the	B-FAC
western	I-FAC
or	I-FAC
black	I-FAC
chamber	I-FAC
the	O
effect	O
of	O
the	O
fire-light	O
that	O
streamed	O
upon	O
the	O
dark	O
hangings	O
through	O
the	O
blood-tinted	O
panes	O
,	O
was	O
ghastly	O
in	O
the	O
extreme	O
,	O
and	O
produced	O
so	O
wild	O
a	O
look	O
upon	O
the	O
countenances	O
of	O
those	O
who	O
entered	O
,	O
that	O
there	O
were	O
few	B-PER
of	I-PER
the	I-PER
company	I-PER
bold	O
enough	O
to	O
set	O
foot	O
within	O
its	O
precincts	O
at	O
all	O
.	O

It	O
was	O
in	O
this	B-FAC
apartment	I-FAC
,	O
also	O
,	O
that	O
there	O
stood	O
against	O
the	O
western	O
wall	O
,	O
a	O
gigantic	O
clock	O
of	O
ebony	O
.	O

Its	O
pendulum	O
swung	O
to	O
and	O
fro	O
with	O
a	O
dull	O
,	O
heavy	O
,	O
monotonous	O
clang	O
;	O
and	O
when	O
the	O
minute-hand	O
made	O
the	O
circuit	O
of	O
the	O
face	O
,	O
and	O
the	O
hour	O
was	O
to	O
be	O
stricken	O
,	O
there	O
came	O
from	O
the	O
brazen	O
lungs	O
of	O
the	O
clock	O
a	O
sound	O
which	O
was	O
clear	O
and	O
loud	O
and	O
deep	O
and	O
exceedingly	O
musical	O
,	O
but	O
of	O
so	O
peculiar	O
a	O
note	O
and	O
emphasis	O
that	O
,	O
at	O
each	O
lapse	O
of	O
an	O
hour	O
,	O
the	B-PER
musicians	I-PER
of	I-PER
the	I-PER
orchestra	I-PER
were	O
constrained	O
to	O
pause	O
,	O
momentarily	O
,	O
in	O
their	O
performance	O
,	O
to	O
harken	O
to	O
the	O
sound	O
;	O
and	O
thus	O
the	B-PER
waltzers	I-PER
perforce	O
ceased	O
their	O
evolutions	O
;	O
and	O
there	O
was	O
a	O
brief	O
disconcert	O
of	O
the	B-PER
whole	I-PER
gay	I-PER
company	I-PER
;	O
and	O
,	O
while	O
the	O
chimes	O
of	O
the	O
clock	O
yet	O
rang	O
,	O
it	O
was	O
observed	O
that	O
the	B-PER
giddiest	I-PER
grew	O
pale	O
,	O
and	O
the	B-PER
more	I-PER
aged	I-PER
and	I-PER
sedate	I-PER
passed	O
their	O
hands	O
over	O
their	O
brows	O
as	O
if	O
in	O
confused	O
revery	O
or	O
meditation	O
.	O

But	O
when	O
the	O
echoes	O
had	O
fully	O
ceased	O
,	O
a	O
light	O
laughter	O
at	O
once	O
pervaded	O
the	B-PER
assembly	I-PER
;	O
the	B-PER
musicians	I-PER
looked	O
at	O
each	O
other	O
and	O
smiled	O
as	O
if	O
at	O
their	O
own	O
nervousness	O
and	O
folly	O
,	O
and	O
made	O
whispering	O
vows	O
,	O
each	O
to	O
the	O
other	O
,	O
that	O
the	O
next	O
chiming	O
of	O
the	O
clock	O
should	O
produce	O
in	O
them	O
no	O
similar	O
emotion	O
;	O
and	O
then	O
,	O
after	O
the	O
lapse	O
of	O
sixty	O
minutes	O
,	O
(	O
which	O
embrace	O
three	O
thousand	O
and	O
six	O
hundred	O
seconds	O
of	O
the	O
Time	O
that	O
flies	O
,	O
)	O
there	O
came	O
yet	O
another	O
chiming	O
of	O
the	O
clock	O
,	O
and	O
then	O
were	O
the	O
same	O
disconcert	O
and	O
tremulousness	O
and	O
meditation	O
as	O
before	O
.	O

But	O
,	O
in	O
spite	O
of	O
these	O
things	O
,	O
it	O
was	O
a	O
gay	O
and	O
magnificent	O
revel	O
.	O

The	O
tastes	O
of	O
the	B-PER
duke	I-PER
were	O
peculiar	O
.	O

He	O
had	O
a	O
fine	O
eye	O
for	O
colours	O
and	O
effects	O
.	O

He	O
disregarded	O
the	O
_	O
decora	O
_	O
of	O
mere	O
fashion	O
.	O

His	O
plans	O
were	O
bold	O
and	O
fiery	O
,	O
and	O
his	O
conceptions	O
glowed	O
with	O
barbaric	O
lustre	O
.	O

There	O
are	O
some	B-PER
who	I-PER
would	I-PER
have	I-PER
thought	I-PER
him	I-PER
mad	I-PER
.	O

His	B-PER
followers	I-PER
felt	O
that	O
he	O
was	O
not	O
.	O

It	O
was	O
necessary	O
to	O
hear	O
and	O
see	O
and	O
touch	O
him	O
to	O
be	O
_	O
sure	O
_	O
that	O
he	O
was	O
not	O
.	O

He	O
had	O
directed	O
,	O
in	O
great	O
part	O
,	O
the	O
movable	O
embellishments	O
of	O
the	B-FAC
seven	I-FAC
chambers	I-FAC
,	O
upon	O
occasion	O
of	O
this	O
great	O
_	O
fête	O
_	O
;	O
and	O
it	O
was	O
his	O
own	O
guiding	O
taste	O
which	O
had	O
given	O
character	O
to	O
the	B-PER
masqueraders	I-PER
.	O

Be	O
sure	O
they	O
were	O
grotesque	O
.	O

There	O
were	O
much	O
glare	O
and	O
glitter	O
and	O
piquancy	O
and	O
phantasm	O
--	O
much	O
of	O
what	O
has	O
been	O
since	O
seen	O
in	O
"	O
Hernani	O
"	O
.	O

There	O
were	O
arabesque	O
figures	O
with	O
unsuited	O
limbs	O
and	O
appointments	O
.	O

There	O
were	O
delirious	O
fancies	O
such	O
as	O
the	B-PER
madman	I-PER
fashions	O
.	O

There	O
were	O
much	O
of	O
the	O
beautiful	O
,	O
much	O
of	O
the	O
wanton	O
,	O
much	O
of	O
the	O
_	O
bizarre	O
_	O
,	O
something	O
of	O
the	O
terrible	O
,	O
and	O
not	O
a	O
little	O
of	O
that	O
which	O
might	O
have	O
excited	O
disgust	O
.	O

To	O
and	O
fro	O
in	O
the	B-FAC
seven	I-FAC
chambers	I-FAC
there	O
stalked	O
,	O
in	O
fact	O
,	O
a	O
multitude	O
of	O
dreams	O
.	O

And	O
these	O
--	O
the	O
dreams	O
--	O
writhed	O
in	O
and	O
about	O
taking	O
hue	O
from	O
the	B-FAC
rooms	I-FAC
,	O
and	O
causing	O
the	O
wild	O
music	O
of	O
the	B-PER
orchestra	I-PER
to	O
seem	O
as	O
the	O
echo	O
of	O
their	O
steps	O
.	O

And	O
,	O
anon	O
,	O
there	O
strikes	O
the	O
ebony	O
clock	O
which	O
stands	O
in	O
the	B-FAC
hall	I-FAC
of	I-FAC
the	I-FAC
velvet	I-FAC
.	O

And	O
then	O
,	O
for	O
a	O
moment	O
,	O
all	O
is	O
still	O
,	O
and	O
all	O
is	O
silent	O
save	O
the	O
voice	O
of	O
the	O
clock	O
.	O

The	O
dreams	O
are	O
stiff-frozen	O
as	O
they	O
stand	O
.	O

But	O
the	O
echoes	O
of	O
the	O
chime	O
die	O
away	O
--	O
they	O
have	O
endured	O
but	O
an	O
instant	O
--	O
and	O
a	O
light	O
,	O
half-subdued	O
laughter	O
floats	O
after	O
them	O
as	O
they	O
depart	O
.	O

And	O
now	O
again	O
the	O
music	O
swells	O
,	O
and	O
the	O
dreams	O
live	O
,	O
and	O
writhe	O
to	O
and	O
fro	O
more	O
merrily	O
than	O
ever	O
,	O
taking	O
hue	O
from	O
the	O
many	O
tinted	O
windows	O
through	O
which	O
stream	O
the	O
rays	O
from	O
the	O
tripods	O
.	O

But	O
to	O
the	B-FAC
chamber	I-FAC
which	I-FAC
lies	I-FAC
most	I-FAC
westwardly	I-FAC
of	I-FAC
