STONE	O
GATE	O
,	O
WORCESTER	B-GPE
,	O
MASSACHUSETTS	B-GPE
,	O
December	O
27	O
.	O

Dear	B-PER
Judy	I-PER
:	O
Your	O
letter	O
is	O
here	O
.	O

I	O
have	O
read	O
it	O
twice	O
,	O
and	O
with	O
amazement	O
.	O

Do	O
I	O
understand	O
that	O
Jervis	B-PER
has	O
given	O
you	O
,	O
for	O
a	O
Christmas	O
present	O
,	O
the	O
making	O
over	O
of	O
the	B-FAC
John	I-FAC
Grier	I-FAC
Home	I-FAC
into	O
a	O
model	O
institution	O
,	O
and	O
that	O
you	O
have	O
chosen	O
me	O
to	O
disburse	O
the	O
money	O
?	O

Me	O
--	O
I	O
,	O
Sallie	B-PER
McBride	I-PER
,	O
the	B-PER
head	I-PER
of	I-PER
an	I-PER
orphan	I-PER
asylum	I-PER
!	O

My	B-PER
poor	I-PER
people	I-PER
,	O
have	O
you	O
lost	O
your	O
senses	O
,	O
or	O
have	O
you	O
become	O
addicted	O
to	O
the	O
use	O
of	O
opium	O
,	O
and	O
is	O
this	O
the	O
raving	O
of	O
two	O
fevered	O
imaginations	O
?	O

I	O
am	O
exactly	O
as	O
well	O
fitted	O
to	O
take	O
care	O
of	O
one	B-PER
hundred	I-PER
children	I-PER
as	O
to	O
become	O
the	B-PER
curator	I-PER
of	I-PER
a	I-PER
zoo	I-PER
.	O

And	O
you	O
offer	O
as	O
bait	O
an	B-PER
interesting	I-PER
Scotch	I-PER
doctor	I-PER
?	O

My	B-PER
dear	I-PER
Judy	B-PER
,	O
--	O
likewise	O
my	B-PER
dear	I-PER
Jervis	B-PER
,	O
--	O
I	O
see	O
through	O
you	O
!	O

I	O
know	O
exactly	O
the	O
kind	O
of	O
family	O
conference	O
that	O
has	O
been	O
held	O
about	O
the	O
Pendleton	B-PER
fireside	O
.	O

"	O
Is	O
n't	O
it	O
a	O
pity	O
that	O
Sallie	B-PER
has	O
n't	O
amounted	O
to	O
more	O
since	O
she	O
left	O
college	O
?	O

She	O
ought	O
to	O
be	O
doing	O
something	O
useful	O
instead	O
of	O
frittering	O
her	O
time	O
away	O
in	O
the	O
petty	O
social	O
life	O
of	O
Worcester	B-GPE
.	O

Also	O
[	O
Jervis	B-PER
speaks	O
]	O
she	O
is	O
getting	O
interested	O
in	O
that	B-PER
confounded	I-PER
young	I-PER
Hallock	I-PER
,	O
too	O
good-looking	O
and	O
fascinating	O
and	O
erratic	O
;	O
I	O
never	O
did	O
like	O
politicians	B-PER
.	O

We	O
must	O
deflect	O
her	O
mind	O
with	O
some	O
uplifting	O
and	O
absorbing	O
occupation	O
until	O
the	O
danger	O
is	O
past	O
.	O

Ha	O
!	O

I	O
have	O
it	O
!	O

We	O
will	O
put	O
her	O
in	O
charge	O
of	O
the	B-FAC
John	I-FAC
Grier	I-FAC
Home	I-FAC
.	O
"	O

Oh	O
,	O
I	O
can	O
hear	O
him	O
as	O
clearly	O
as	O
if	O
I	O
were	O
there	B-FAC
!	O

On	O
the	O
occasion	O
of	O
my	O
last	O
visit	O
in	O
your	B-FAC
delectable	I-FAC
household	I-FAC
Jervis	B-PER
and	O
I	O
had	O
a	O
very	O
solemn	O
conversation	O
in	O
regard	O
to	O
(	O
1	O
)	O
marriage	O
,	O
(	O
2	O
)	O
the	O
low	O
ideals	O
of	O
politicians	B-PER
,	O
(	O
3	O
)	O
the	O
frivolous	O
,	O
useless	O
lives	O
that	O
society	B-PER
women	I-PER
lead	O
.	O

Please	O
tell	O
your	B-PER
moral	I-PER
husband	I-PER
that	O
I	O
took	O
his	O
words	O
deeply	O
to	O
heart	O
,	O
and	O
that	O
ever	O
since	O
my	O
return	O
to	O
Worcester	B-GPE
I	O
have	O
been	O
spending	O
one	O
afternoon	O
a	O
week	O
reading	O
poetry	O
with	O
the	B-PER
inmates	I-PER
of	I-PER
the	I-PER
Female	I-PER
Inebriate	I-PER
Asylum	I-PER
.	O

My	O
life	O
is	O
not	O
so	O
purposeless	O
as	O
it	O
appears	O
.	O

Also	O
let	O
me	O
assure	O
you	O
that	O
the	B-PER
politician	I-PER
is	O
not	O
dangerously	O
imminent	O
;	O
and	O
that	O
,	O
anyway	O
,	O
he	O
is	O
a	B-PER
very	I-PER
desirable	I-PER
politician	I-PER
,	O
even	O
though	O
his	O
views	O
on	O
tariff	O
and	O
single	O
tax	O
and	O
trade-unionism	O
do	O
not	O
exactly	O
coincide	O
with	O
Jervis	B-PER
's	O
.	O

Your	O
desire	O
to	O
dedicate	O
my	O
life	O
to	O
the	O
public	O
good	O
is	O
very	O
sweet	O
,	O
but	O
you	O
should	O
look	O
at	O
it	O
from	O
the	B-ORG
asylum	I-ORG
's	O
point	O
of	O
view	O
.	O

Have	O
you	O
no	O
pity	O
for	O
those	B-PER
poor	I-PER
defenseless	I-PER
little	I-PER
orphan	I-PER
children	I-PER
?	O

I	O
have	O
,	O
if	O
you	O
have	O
n't	O
,	O
and	O
I	O
respectfully	O
decline	O
the	O
position	O
which	O
you	O
offer	O
.	O

I	O
shall	O
be	O
charmed	O
,	O
however	O
,	O
to	O
accept	O
your	O
invitation	O
to	O
visit	O
you	O
in	O
New	B-GPE
York	I-GPE
,	O
though	O
I	O
must	O
acknowledge	O
that	O
I	O
am	O
not	O
very	O
excited	O
over	O
the	O
list	O
of	O
gaieties	O
you	O
have	O
planned	O
.	O

Please	O
substitute	O
for	O
the	B-FAC
New	I-FAC
York	I-FAC
Orphanage	I-FAC
and	O
the	B-FAC
Foundling	I-FAC
Hospital	I-FAC
a	O
few	O
theaters	O
and	O
operas	O
and	O
a	O
dinner	O
or	O
so	O
.	O

I	O
have	O
two	O
new	O
evening	O
gowns	O
and	O
a	O
blue	O
and	O
gold	O
coat	O
with	O
a	O
white	O
fur	O
collar	O
.	O

I	O
dash	O
to	O
pack	O
them	O
;	O
so	O
telegraph	O
fast	O
if	O
you	O
do	O
n't	O
wish	O
to	O
see	O
me	O
for	O
myself	O
alone	O
,	O
but	O
only	O
as	O
a	B-PER
successor	I-PER
to	I-PER
Mrs.	I-PER
Lippett	I-PER
.	O

Yours	O
as	O
ever	O
,	O
Entirely	O
frivolous	O
,	O
And	O
intending	O
to	O
remain	O
so	O
,	O
SALLIE	B-PER
McBRIDE	I-PER
.	O

P.S.	O
Your	O
invitation	O
is	O
especially	O
seasonable	O
.	O

A	O
charming	O
young	O
politician	O
named	O
Gordon	B-PER
Hallock	I-PER
is	O
to	O
be	O
in	O
New	B-GPE
York	I-GPE
next	O
week	O
.	O

I	O
am	O
sure	O
you	O
will	O
like	O
him	O
when	O
you	O
know	O
him	O
better	O
.	O

P.S.	O
2	O
.	O

Sallie	B-PER
taking	O
her	O
afternoon	O
walk	O
as	O
Judy	B-PER
would	O
like	O
to	O
see	O
her	O
:	O
I	O
ask	O
you	O
again	O
,	O
have	O
you	O
both	O
gone	O
mad	O
?	O

THE	B-FAC
JOHN	I-FAC
GRIER	I-FAC
HOME	I-FAC
,	O
February	O
15	O
.	O

Dear	B-PER
Judy	I-PER
:	O
We	O
arrived	O
in	O
a	O
snowstorm	O
at	O
eleven	O
last	O
night	O
,	O
Singapore	O
and	O
Jane	B-PER
and	O
I	O
.	O

It	O
does	O
not	O
appear	O
to	O
be	O
customary	O
for	O
superintendents	B-PER
of	I-PER
orphan	I-PER
asylums	I-PER
to	O
bring	O
with	O
them	O
personal	B-PER
maids	I-PER
and	O
Chinese	O
chows	O
.	O

The	B-PER
night	I-PER
watchman	I-PER
and	O
housekeeper	B-PER
,	O
who	O
had	O
waited	O
up	O
to	O
receive	O
me	O
,	O
were	O
thrown	O
into	O
an	O
awful	O
flutter	O
.	O

They	O
had	O
never	O
seen	O
the	O
like	O
of	O
Sing	O
,	O
and	O
thought	O
that	O
I	O
was	O
introducing	O
a	O
wolf	O
into	O
the	O
fold	O
.	O

I	O
reassured	O
them	O
as	O
to	O
his	O
dogginess	O
,	O
and	O
the	B-PER
watchman	I-PER
,	O
after	O
studying	O
his	O
black	O
tongue	O
,	O
ventured	O
a	O
witticism	O
.	O

He	O
wanted	O
to	O
know	O
if	O
I	O
fed	O
him	O
on	O
huckleberry	O
pie	O
.	O

It	O
was	O
difficult	O
to	O
find	O
accommodations	O
for	O
my	B-PER
family	I-PER
.	O

Poor	O
Sing	O
was	O
dragged	O
off	O
whimpering	O
to	O
a	B-FAC
strange	I-FAC
woodshed	I-FAC
,	O
and	O
