PART	O
I	O
I	O
THIS	O
is	O
the	O
saddest	O
story	O
I	O
have	O
ever	O
heard	O
.	O

We	O
had	O
known	O
the	B-PER
Ashburnhams	I-PER
for	O
nine	O
seasons	O
of	O
the	B-GPE
town	I-GPE
of	I-GPE
Nauheim	I-GPE
with	O
an	O
extreme	O
intimacy	O
--	O
or	O
,	O
rather	O
with	O
an	O
acquaintanceship	O
as	O
loose	O
and	O
easy	O
and	O
yet	O
as	O
close	O
as	O
a	O
good	O
glove	O
's	O
with	O
your	O
hand	O
.	O

My	B-PER
wife	I-PER
and	O
I	O
knew	O
Captain	B-PER
and	O
Mrs	B-PER
Ashburnham	I-PER
as	O
well	O
as	O
it	O
was	O
possible	O
to	O
know	O
anybody	B-PER
,	O
and	O
yet	O
,	O
in	O
another	O
sense	O
,	O
we	O
knew	O
nothing	O
at	O
all	O
about	O
them	O
.	O

This	O
is	O
,	O
I	O
believe	O
,	O
a	O
state	O
of	O
things	O
only	O
possible	O
with	O
English	B-PER
people	I-PER
of	O
whom	O
,	O
till	O
today	O
,	O
when	O
I	O
sit	O
down	O
to	O
puzzle	O
out	O
what	O
I	O
know	O
of	O
this	O
sad	O
affair	O
,	O
I	O
knew	O
nothing	O
whatever	O
.	O

Six	O
months	O
ago	O
I	O
had	O
never	O
been	O
to	O
England	B-GPE
,	O
and	O
,	O
certainly	O
,	O
I	O
had	O
never	O
sounded	O
the	O
depths	O
of	O
an	O
English	O
heart	O
.	O

I	O
had	O
known	O
the	O
shallows	O
.	O

I	O
do	O
n't	O
mean	O
to	O
say	O
that	O
we	O
were	O
not	O
acquainted	O
with	O
many	O
English	B-PER
people	I-PER
.	O

Living	O
,	O
as	O
we	O
perforce	O
lived	O
,	O
in	O
Europe	B-GPE
,	O
and	O
being	O
,	O
as	O
we	O
perforce	O
were	O
,	O
leisured	O
Americans	B-PER
,	O
which	O
is	O
as	O
much	O
as	O
to	O
say	O
that	O
we	O
were	O
un-American	O
,	O
we	O
were	O
thrown	O
very	O
much	O
into	O
the	O
society	O
of	O
the	B-PER
nicer	I-PER
English	I-PER
.	O

Paris	B-GPE
,	O
you	O
see	O
,	O
was	O
our	O
home	B-GPE
.	O

Somewhere	B-LOC
between	I-LOC
Nice	I-LOC
and	I-LOC
Bordighera	I-LOC
provided	O
yearly	B-LOC
winter	I-LOC
quarters	I-LOC
for	O
us	O
,	O
and	O
Nauheim	B-GPE
always	O
received	O
us	O
from	O
July	O
to	O
September	O
.	O

You	O
will	O
gather	O
from	O
this	O
statement	O
that	O
one	O
of	O
us	O
had	O
,	O
as	O
the	O
saying	O
is	O
,	O
a	O
"	O
heart	O
"	O
,	O
and	O
,	O
from	O
the	O
statement	O
that	O
my	B-PER
wife	I-PER
is	O
dead	O
,	O
that	O
she	O
was	O
the	B-PER
sufferer	I-PER
.	O

Captain	B-PER
Ashburnham	I-PER
also	O
had	O
a	O
heart	O
.	O

But	O
,	O
whereas	O
a	O
yearly	O
month	O
or	O
so	O
at	O
Nauheim	B-GPE
tuned	O
him	O
up	O
to	O
exactly	O
the	O
right	O
pitch	O
for	O
the	O
rest	O
of	O
the	O
twelvemonth	O
,	O
the	O
two	O
months	O
or	O
so	O
were	O
only	O
just	O
enough	O
to	O
keep	O
poor	O
Florence	B-PER
alive	O
from	O
year	O
to	O
year	O
.	O

The	O
reason	O
for	O
his	O
heart	O
was	O
,	O
approximately	O
,	O
polo	O
,	O
or	O
too	O
much	O
hard	O
sportsmanship	O
in	O
his	O
youth	O
.	O

The	O
reason	O
for	O
poor	O
Florence	B-PER
's	O
broken	O
years	O
was	O
a	O
storm	O
at	O
sea	B-LOC
upon	O
our	O
first	O
crossing	O
to	O
Europe	B-GPE
,	O
and	O
the	O
immediate	O
reasons	O
for	O
our	O
imprisonment	O
in	O
that	B-GPE
continent	I-GPE
were	O
doctor	B-PER
's	O
orders	O
.	O

They	O
said	O
that	O
even	O
the	O
short	O
Channel	B-LOC
crossing	O
might	O
well	O
kill	O
the	B-PER
poor	I-PER
thing	I-PER
.	O

When	O
we	O
all	O
first	O
met	O
,	O
Captain	B-PER
Ashburnham	I-PER
,	O
home	O
on	O
sick	O
leave	O
from	O
an	B-GPE
India	I-GPE
to	I-GPE
which	I-GPE
he	I-GPE
was	I-GPE
never	I-GPE
to	I-GPE
return	I-GPE
,	O
was	O
thirty-three	O
;	O
Mrs	B-PER
Ashburnham	I-PER
Leonora	I-PER
--	O
was	O
thirty-one	O
.	O

I	O
was	O
thirty-six	O
and	O
poor	O
Florence	B-PER
thirty	O
.	O

Thus	O
today	O
Florence	B-PER
would	O
have	O
been	O
thirty-nine	O
and	O
Captain	B-PER
Ashburnham	I-PER
forty-two	O
;	O
whereas	O
I	O
am	O
forty-five	O
and	O
Leonora	B-PER
forty	O
.	O

You	O
will	O
perceive	O
,	O
therefore	O
,	O
that	O
our	O
friendship	O
has	O
been	O
a	O
young-middle-aged	O
affair	O
,	O
since	O
we	O
were	O
all	O
of	O
us	O
of	O
quite	O
quiet	O
dispositions	O
,	O
the	B-PER
Ashburnhams	I-PER
being	O
more	O
particularly	O
what	O
in	O
England	B-GPE
it	O
is	O
the	O
custom	O
to	O
call	O
"	O
quite	B-PER
good	I-PER
people	I-PER
"	O
.	O

They	O
were	O
descended	O
,	O
as	O
you	O
will	O
probably	O
expect	O
,	O
from	O
the	B-PER
Ashburnham	I-PER
who	O
accompanied	O
Charles	B-PER
I	I-PER
to	O
the	O
scaffold	O
,	O
and	O
,	O
as	O
you	O
must	O
also	O
expect	O
with	O
this	B-PER
class	I-PER
of	I-PER
English	I-PER
people	I-PER
,	O
you	O
would	O
never	O
have	O
noticed	O
it	O
.	O

Mrs	B-PER
Ashburnham	I-PER
was	O
a	B-PER
Powys	I-PER
;	O
Florence	B-PER
was	O
a	B-PER
Hurlbird	I-PER
of	O
Stamford	B-GPE
,	O
Connecticut	B-GPE
,	O
where	O
,	O
as	O
you	O
know	O
,	O
they	O
are	O
more	O
old-fashioned	O
than	O
even	O
the	B-PER
inhabitants	I-PER
of	O
Cranford	B-GPE
,	O
England	B-GPE
,	O
could	O
have	O
been	O
.	O

I	O
myself	O
am	O
a	B-PER
Dowell	I-PER
of	O
Philadelphia	B-GPE
,	O
Pa.	B-GPE
,	O
where	O
,	O
it	O
is	O
historically	O
true	O
,	O
there	O
are	O
more	O
old	B-PER
English	I-PER
families	I-PER
than	O
you	O
would	O
find	O
in	O
any	O
six	O
English	B-LOC
counties	I-LOC
taken	O
together	O
.	O

I	O
carry	O
about	O
with	O
me	O
,	O
indeed	O
--	O
as	O
if	O
it	O
were	O
the	O
only	O
