CHAPTER	O
I	O
In	O
the	O
days	O
when	O
the	O
spinning-wheels	O
hummed	O
busily	O
in	O
the	B-FAC
farmhouses	I-FAC
--	O
and	O
even	O
great	B-PER
ladies	I-PER
,	I-PER
clothed	I-PER
in	I-PER
silk	I-PER
and	I-PER
thread-lace	I-PER
,	O
had	O
their	O
toy	O
spinning-wheels	O
of	O
polished	O
oak	O
--	O
there	O
might	O
be	O
seen	O
in	O
districts	B-LOC
far	I-LOC
away	I-LOC
among	I-LOC
the	I-LOC
lanes	I-LOC
,	O
or	O
deep	O
in	O
the	O
bosom	O
of	O
the	B-LOC
hills	I-LOC
,	O
certain	B-PER
pallid	I-PER
undersized	I-PER
men	I-PER
,	I-PER
who	I-PER
,	I-PER
by	I-PER
the	I-PER
side	I-PER
of	I-PER
the	I-PER
brawny	I-PER
country-folk	I-PER
,	I-PER
looked	I-PER
like	I-PER
the	I-PER
remnants	I-PER
of	I-PER
a	I-PER
disinherited	I-PER
race	I-PER
.	O

The	B-PER
shepherd	I-PER
's	O
dog	O
barked	O
fiercely	O
when	O
one	B-PER
of	I-PER
these	I-PER
alien-looking	I-PER
men	I-PER
appeared	O
on	O
the	B-LOC
upland	I-LOC
,	O
dark	O
against	O
the	O
early	O
winter	O
sunset	O
;	O
for	O
what	O
dog	O
likes	O
a	B-PER
figure	I-PER
bent	I-PER
under	I-PER
a	I-PER
heavy	I-PER
bag	I-PER
?	O

--	O
and	O
these	B-PER
pale	I-PER
men	I-PER
rarely	O
stirred	O
abroad	O
without	O
that	O
mysterious	O
burden	O
.	O

The	B-PER
shepherd	I-PER
himself	O
,	O
though	O
he	O
had	O
good	O
reason	O
to	O
believe	O
that	O
the	O
bag	O
held	O
nothing	O
but	O
flaxen	O
thread	O
,	O
or	O
else	O
the	O
long	O
rolls	O
of	O
strong	O
linen	O
spun	O
from	O
that	O
thread	O
,	O
was	O
not	O
quite	O
sure	O
that	O
this	O
trade	O
of	O
weaving	O
,	O
indispensable	O
though	O
it	O
was	O
,	O
could	O
be	O
carried	O
on	O
entirely	O
without	O
the	O
help	O
of	O
the	B-PER
Evil	I-PER
One	I-PER
.	O

In	O
that	O
far-off	O
time	O
superstition	O
clung	O
easily	O
round	O
every	B-PER
person	I-PER
or	O
thing	O
that	O
was	O
at	O
all	O
unwonted	O
,	O
or	O
even	O
intermittent	O
and	O
occasional	O
merely	O
,	O
like	O
the	O
visits	O
of	O
the	B-PER
pedlar	I-PER
or	O
the	B-PER
knife-grinder	I-PER
.	O

No	B-PER
one	I-PER
knew	O
where	O
wandering	B-PER
men	I-PER
had	O
their	B-FAC
homes	I-FAC
or	O
their	O
origin	O
;	O
and	O
how	O
was	O
a	B-PER
man	I-PER
to	O
be	O
explained	O
unless	O
you	O
at	O
least	O
knew	O
somebody	B-PER
who	I-PER
knew	I-PER
his	I-PER
father	I-PER
and	I-PER
mother	I-PER
?	O

To	O
the	B-PER
peasants	I-PER
of	I-PER
old	I-PER
times	I-PER
,	O
the	B-LOC
world	I-LOC
outside	I-LOC
their	I-LOC
own	I-LOC
direct	I-LOC
experience	I-LOC
was	O
a	B-LOC
region	I-LOC
of	I-LOC
vagueness	I-LOC
and	I-LOC
mystery	I-LOC
:	O
to	O
their	O
untravelled	O
thought	O
a	O
state	O
of	O
wandering	O
was	O
a	O
conception	O
as	O
dim	O
as	O
the	O
winter	O
life	O
of	O
the	O
swallows	O
that	O
came	O
back	O
with	O
the	O
spring	O
;	O
and	O
even	B-PER
a	I-PER
settler	I-PER
,	O
if	O
he	O
came	O
from	O
distant	B-LOC
parts	I-LOC
,	O
hardly	O
