CHAPTER	O
I	O
.	O

YOU	O
do	O
n't	O
know	O
about	O
me	O
without	O
you	O
have	O
read	O
a	O
book	O
by	O
the	O
name	O
of	O
The	O
Adventures	O
of	O
Tom	B-PER
Sawyer	I-PER
;	O
but	O
that	O
ai	O
n't	O
no	O
matter	O
.	O

That	O
book	O
was	O
made	O
by	O
Mr.	B-PER
Mark	I-PER
Twain	I-PER
,	O
and	O
he	O
told	O
the	O
truth	O
,	O
mainly	O
.	O

There	O
was	O
things	O
which	O
he	O
stretched	O
,	O
but	O
mainly	O
he	O
told	O
the	O
truth	O
.	O

That	O
is	O
nothing	O
.	O

I	O
never	O
seen	O
anybody	B-PER
but	O
lied	O
one	O
time	O
or	O
another	O
,	O
without	O
it	O
was	O
Aunt	B-PER
Polly	I-PER
,	O
or	O
the	B-PER
widow	I-PER
,	O
or	O
maybe	O
Mary	B-PER
.	O

Aunt	B-PER
Polly	I-PER
--	O
Tom	B-PER
's	I-PER
Aunt	I-PER
Polly	I-PER
,	O
she	O
is	O
--	O
and	O
Mary	B-PER
,	O
and	O
the	O
Widow	B-PER
Douglas	I-PER
is	O
all	O
told	O
about	O
in	O
that	O
book	O
,	O
which	O
is	O
mostly	O
a	O
true	O
book	O
,	O
with	O
some	O
stretchers	O
,	O
as	O
I	O
said	O
before	O
.	O

Now	O
the	O
way	O
that	O
the	O
book	O
winds	O
up	O
is	O
this	O
:	O
Tom	B-PER
and	O
me	O
found	O
the	O
money	O
that	O
the	B-PER
robbers	I-PER
hid	O
in	O
the	B-LOC
cave	I-LOC
,	O
and	O
it	O
made	O
us	O
rich	O
.	O

We	O
got	O
six	O
thousand	O
dollars	O
apiece	O
--	O
all	O
gold	O
.	O

It	O
was	O
an	O
awful	O
sight	O
of	O
money	O
when	O
it	O
was	O
piled	O
up	O
.	O

Well	O
,	O
Judge	B-PER
Thatcher	I-PER
he	O
took	O
it	O
and	O
put	O
it	O
out	O
at	O
interest	O
,	O
and	O
it	O
fetched	O
us	O
a	O
dollar	O
a	O
day	O
apiece	O
all	O
the	O
year	O
round	O
--	O
more	O
than	O
a	O
body	O
could	O
tell	O
what	O
to	O
do	O
with	O
.	O

The	B-PER
Widow	I-PER
Douglas	B-PER
she	O
took	O
me	O
for	O
her	B-PER
son	I-PER
,	O
and	O
allowed	O
she	O
would	O
sivilize	O
me	O
;	O
but	O
it	O
was	O
rough	O
living	O
in	O
the	B-FAC
house	I-FAC
all	O
the	O
time	O
,	O
considering	O
how	O
dismal	O
regular	O
and	O
decent	O
the	B-PER
widow	I-PER
was	O
in	O
all	O
her	O
ways	O
;	O
and	O
so	O
when	O
I	O
could	O
n't	O
stand	O
it	O
no	O
longer	O
I	O
lit	O
out	O
.	O

I	O
got	O
into	O
my	O
old	O
rags	O
and	O
my	O
sugar-hogshead	O
again	O
,	O
and	O
was	O
free	O
and	O
satisfied	O
.	O

But	O
Tom	B-PER
Sawyer	I-PER
he	O
hunted	O
me	O
up	O
and	O
said	O
he	O
was	O
going	O
to	O
start	O
a	O
band	O
of	O
robbers	B-PER
,	O
and	O
I	O
might	O
join	O
if	O
I	O
would	O
go	O
back	O
to	O
the	B-PER
widow	I-PER
and	O
be	O
respectable	O
.	O

So	O
I	O
went	O
back	O
.	O

The	B-PER
widow	I-PER
she	O
cried	O
over	O
me	O
,	O
and	O
called	O
me	O
a	O
poor	O
lost	O
lamb	O
,	O
and	O
she	O
called	O
me	O
a	O
lot	O
of	O
other	O
names	O
,	O
too	O
,	O
but	O
she	O
never	O
meant	O
no	O
harm	O
by	O
it	O
.	O

She	O
put	O
me	O
