BOOK	O
ONE	O
--	O
The	B-PER
Romantic	I-PER
Egotist	I-PER
CHAPTER	O
1	O
.	O

Amory	B-PER
,	O
Son	B-PER
of	I-PER
Beatrice	I-PER
Amory	I-PER
Blaine	I-PER
inherited	O
from	O
his	B-PER
mother	I-PER
every	O
trait	O
,	O
except	O
the	O
stray	O
inexpressible	O
few	O
,	O
that	O
made	O
him	O
worth	O
while	O
.	O

His	B-PER
father	I-PER
,	O
an	B-PER
ineffectual	I-PER
,	I-PER
inarticulate	I-PER
man	I-PER
with	I-PER
a	I-PER
taste	I-PER
for	I-PER
Byron	I-PER
and	I-PER
a	I-PER
habit	I-PER
of	I-PER
drowsing	I-PER
over	I-PER
the	I-PER
Encyclopedia	I-PER
Britannica	I-PER
,	O
grew	O
wealthy	O
at	O
thirty	O
through	O
the	O
death	O
of	O
two	B-PER
elder	I-PER
brothers	I-PER
,	O
successful	B-PER
Chicago	I-PER
brokers	I-PER
,	O
and	O
in	O
the	O
first	O
flush	O
of	O
feeling	O
that	O
the	B-LOC
world	I-LOC
was	O
his	O
,	O
went	O
to	O
Bar	B-GPE
Harbor	I-GPE
and	O
met	O
Beatrice	B-PER
O'Hara	I-PER
.	O

In	O
consequence	O
,	O
Stephen	B-PER
Blaine	I-PER
handed	O
down	O
to	O
posterity	O
his	O
height	O
of	O
just	O
under	O
six	O
feet	O
and	O
his	O
tendency	O
to	O
waver	O
at	O
crucial	O
moments	O
,	O
these	O
two	O
abstractions	O
appearing	O
in	O
his	B-PER
son	I-PER
Amory	B-PER
.	O

For	O
many	O
years	O
he	O
hovered	O
in	O
the	O
background	O
of	O
his	B-PER
family	I-PER
's	O
life	O
,	O
an	B-PER
unassertive	I-PER
figure	I-PER
with	I-PER
a	I-PER
face	I-PER
half-obliterated	I-PER
by	I-PER
lifeless	I-PER
,	I-PER
silky	I-PER
hair	I-PER
,	I-PER
continually	I-PER
occupied	I-PER
in	I-PER
“	I-PER
taking	I-PER
care	I-PER
”	I-PER
of	I-PER
his	I-PER
wife	I-PER
,	I-PER
continually	I-PER
harassed	I-PER
by	I-PER
the	I-PER
idea	I-PER
that	I-PER
he	I-PER
did	I-PER
n't	I-PER
and	I-PER
could	I-PER
n't	I-PER
understand	I-PER
her	I-PER
.	O

But	O
Beatrice	B-PER
Blaine	I-PER
!	O

There	O
was	O
a	B-PER
woman	I-PER
!	O

Early	O
pictures	O
taken	O
on	O
her	B-FAC
father	I-FAC
's	I-FAC
estate	I-FAC
at	O
Lake	B-GPE
Geneva	I-GPE
,	O
Wisconsin	B-GPE
,	O
or	O
in	O
Rome	B-GPE
at	O
the	B-FAC
Sacred	I-FAC
Heart	I-FAC
Convent	I-FAC
--	O
an	O
educational	O
extravagance	O
that	O
in	O
her	O
youth	O
was	O
only	O
for	O
the	B-PER
daughters	I-PER
of	I-PER
the	I-PER
exceptionally	I-PER
wealthy	I-PER
--	O
showed	O
the	O
exquisite	O
delicacy	O
of	O
her	O
features	O
,	O
the	O
consummate	O
art	O
and	O
simplicity	O
of	O
her	O
clothes	O
.	O

A	O
brilliant	O
education	O
she	O
had	O
--	O
her	O
youth	O
passed	O
in	O
renaissance	O
glory	O
,	O
she	O
was	O
versed	O
in	O
the	O
latest	O
gossip	O
of	O
the	O
Older	O
Roman	O
Families	O
;	O
known	O
by	O
name	O
as	O
a	B-PER
fabulously	I-PER
wealthy	I-PER
American	I-PER
girl	I-PER
to	O
Cardinal	B-PER
Vitori	I-PER
and	O
Queen	B-PER
Margherita	I-PER
and	O
more	B-PER
subtle	I-PER
celebrities	I-PER
that	I-PER
one	I-PER
must	I-PER
have	I-PER
had	I-PER
some	I-PER
culture	I-PER
even	I-PER
to	I-PER
have	I-PER
heard	I-PER
of	I-PER
.	O

She	O
learned	O
in	O
England	B-GPE
to	O
prefer	O
