The	O
c-rel	B-protein
protooncogene	I-protein
product	I-protein
represses	O
NF-kappa	B-protein
B	I-protein
p65	B-protein
-mediated	O
transcriptional	O
activation	O
of	O
the	O
long	O
terminal	O
repeat	O
of	O
type	O
1	O
human	O
immunodeficiency	O
virus	O
.	O

The	O
long	B-DNA
terminal	I-DNA
repeat	I-DNA
(	O
LTR	B-DNA
)	O
of	O
the	O
type	O
1	O
human	O
immunodeficiency	O
virus	O
(	O
HIV-1	O
)	O
and	O
the	O
5	B-DNA
'	I-DNA
regulatory	I-DNA
region	I-DNA
of	O
the	O
gene	O
encoding	O
the	O
interleukin	B-protein
2	I-protein
receptor	I-protein
alpha	I-protein
subunit	I-protein
(	O
IL-2R	B-protein
alpha	I-protein
)	O
share	O
functional	O
kappa	B-DNA
B	I-DNA
enhancer	I-DNA
elements	I-DNA
involved	O
in	O
the	O
regulation	O
of	O
these	O
inducible	O
transcription	O
units	O
during	O
T-cell	O
activation	O
.	O

These	O
kappa	B-DNA
B	I-DNA
enhancer	I-DNA
elements	I-DNA
are	O
recognized	O
by	O
a	O
structurally	O
related	O
family	O
of	O
interactive	O
proteins	O
that	O
includes	O
p50	B-protein
,	O
p65	B-protein
,	O
and	O
the	O
product	O
of	O
the	O
c-rel	B-DNA
protooncogene	I-DNA
(	O
c-Rel	B-protein
)	O
.	O

Recent	O
biochemical	O
studies	O
have	O
shown	O
that	O
p65	B-protein
and	O
p50	B-protein
form	O
the	O
prototypical	O
NF-kappa	B-protein
B	I-protein
complex	I-protein
,	O
which	O
is	O
rapidly	O
translocated	O
from	O
the	O
cytoplasm	O
to	O
the	O
nucleus	O
during	O
T-cell	O
activation	O
.	O

This	O
intracellular	O
signaling	O
complex	O
potently	O
stimulates	O
kappa	O
B-directed	O
transcription	O
from	O
either	O
the	O
HIV-1	B-DNA
LTR	I-DNA
or	O
the	O
IL-2R	B-DNA
alpha	I-DNA
promoter	I-DNA
via	O
the	O
strong	O
transactivation	O
domain	O
present	O
in	O
p65	B-protein
.	O

We	O
now	O
demonstrate	O
that	O
nuclear	O
expression	O
of	O
human	O
c-Rel	B-protein
,	O
which	O
is	O
induced	O
by	O
either	O
phorbol	O
ester	O
or	O
tumor	B-protein
necrosis	I-protein
factor	I-protein
alpha	I-protein
with	O
delayed	O
kinetics	O
relative	O
to	O
p65	B-protein
,	O
markedly	O
represses	O
p65	B-protein
-mediated	O
activation	O
of	O
these	O
transcription	O
units	O
.	O

These	O
inhibitory	O
effects	O
of	O
c-Rel	B-protein
correlate	O
with	O
its	O
DNA-binding	O
activity	O
but	O
not	O
with	O
its	O
ability	O
to	O
heterodimerize	O
with	O
p50	B-protein
,	O
suggesting	O
that	O
c-Rel	B-protein
inhibition	O
involves	O
competition	O
with	O
p50/p65	B-protein
for	O
occupancy	O
of	O
the	O
kappa	O
B	O
enhancer	O
element	O
.	O

Together	O
,	O
these	O
findings	O
suggest	O
that	O
one	O
function	O
of	O
c-Rel	B-protein
is	O
as	O
a	O
physiologic	O
repressor	O
of	O
the	O
HIV-1	B-DNA
LTR	I-DNA
and	O
IL-2R	B-protein
alpha	I-protein
promoters	O
,	O
serving	O
to	O
efficiently	O
counter	O
the	O
strong	O
transcriptional	O
activating	O
effects	O
of	O
p65	B-protein
.	O

