Involvement	O
of	O
phosphatidylinositol	B-protein
3-kinase	I-protein
in	O
NFAT	B-protein
activation	O
in	O
T	B-cell_type
cells	I-cell_type
.	O

Phosphatidylinositol	B-protein
3-kinase	I-protein
(	O
PI3-K	B-protein
)	O
has	O
been	O
implicated	O
in	O
the	O
regulation	O
of	O
cell	O
proliferation	O
in	O
many	O
cell	O
types	O
.	O

We	O
have	O
previously	O
shown	O
that	O
in	O
T	B-cell_type
cells	I-cell_type
the	O
PI3-K	B-protein
inhibitor	O
,	O
wortmannin	O
,	O
interferes	O
with	O
activation	O
of	O
the	O
mitogen-activated	B-protein
kinase	I-protein
,	O
Erk2	B-protein
,	O
after	O
T	B-protein
cell	I-protein
receptor	I-protein
(	O
TcR	B-protein
)	O
stimulation	O
.	O

To	O
further	O
explore	O
the	O
involvement	O
of	O
PI3-K	B-protein
in	O
T	O
cell	O
activation	O
,	O
we	O
created	O
a	O
set	O
of	O
potentially	O
dominant	B-DNA
negative	I-DNA
PI3-K	I-DNA
constructs	I-DNA
comprising	O
individual	O
or	O
tandem	B-DNA
domains	I-DNA
of	O
the	O
regulatory	B-protein
p85	I-protein
subunit	I-protein
and	O
tested	O
their	O
effect	O
on	O
downstream	O
signaling	O
events	O
like	O
Erk2	B-protein
activation	O
and	O
transcription	O
from	O
an	O
NFAT	B-DNA
(	I-DNA
nuclear	I-DNA
factor	I-DNA
of	I-DNA
activated	I-DNA
T	I-DNA
cells	I-DNA
)	I-DNA
element	I-DNA
taken	O
from	O
the	O
interleukin-2	B-DNA
promoter	I-DNA
.	O

Following	O
TcR	B-protein
stimulation	O
,	O
activation	O
of	O
Erk2	B-protein
was	O
only	O
inhibited	O
by	O
a	O
previously	O
described	O
truncated	B-protein
form	I-protein
of	I-protein
p85	I-protein
that	O
can	O
not	O
bind	O
the	O
catalytic	B-protein
subunit	I-protein
,	O
but	O
not	O
by	O
other	O
constructs	O
of	O
p85	B-protein
.	O

In	O
contrast	O
,	O
several	O
mutant	O
p85	B-protein
alleles	O
had	O
dramatic	O
effects	O
on	O
NFAT	B-protein
activation	O
.	O

Most	O
interestingly	O
,	O
the	O
N-terminal	B-protein
SH2	I-protein
domain	I-protein
had	O
an	O
inhibitory	O
effect	O
,	O
whereas	O
a	O
mutant	B-protein
p85	I-protein
containing	O
only	O
the	O
two	B-protein
SH2	I-protein
domains	I-protein
enhanced	O
basal	O
NFAT	B-protein
activity	O
in	O
a	O
Ras	B-protein
-dependent	O
manner	O
.	O

Ionomycin	O
induced	O
synergistic	O
activation	O
of	O
NFAT	B-protein
in	O
cells	O
expressing	O
p85	B-protein
mutants	I-protein
that	O
contained	O
the	O
C-terminal	B-protein
SH2	I-protein
domain	I-protein
.	O

Analysis	O
of	O
phosphotyrosine-containing	B-protein
proteins	I-protein
bound	O
to	O
truncated	O
p85	B-protein
constructs	I-protein
revealed	O
cooperative	O
binding	O
of	O
the	O
two	B-protein
SH2	I-protein
domains	I-protein
but	O
no	O
apparent	O
differences	O
between	O
the	O
N-	B-protein
and	I-protein
C-	I-protein
terminal	I-protein
SH2	I-protein
domains	I-protein
.	O

Wortmannin	O
did	O
not	O
interfere	O
with	O
NFAT	B-protein
activation	O
,	O
although	O
it	O
inhibited	O
PI3-K	B-protein
and	O
Erk2	B-protein
activation	O
in	O
the	O
same	O
experiment	O
.	O

These	O
results	O
suggest	O
that	O
PI3-K	B-protein
is	O
involved	O
in	O
NFAT	B-protein
activation	O
through	O
a	O
complex	O
adaptor	O
function	O
of	O
its	O
regulatory	B-protein
subunit	I-protein
and	O
that	O
its	O
lipid	B-protein
kinase	I-protein
activity	O
is	O
dispensable	O
for	O
this	O
effect	O
.	O

