STAT3	B-protein
is	O
a	O
serine	B-protein
kinase	I-protein
target	I-protein
in	O
T	B-cell_type
lymphocytes	I-cell_type
.	O

Interleukin	B-protein
2	I-protein
and	O
T	B-protein
cell	I-protein
antigen	I-protein
receptor	I-protein
signals	O
converge	O
upon	O
serine	O
727	O
.	O

Interleukin	B-protein
2	I-protein
(	O
IL-2	B-protein
)	O
induces	O
tyrosine	O
phosphorylation	O
of	O
STATs	B-protein
3	I-protein
and	I-protein
5	I-protein
(	O
signal	O
transducer	O
and	O
activator	O
of	O
transcription	O
)	O
.	O

We	O
now	O
show	O
that	O
IL-2	B-protein
regulation	O
of	O
STAT3	B-protein
proteins	I-protein
in	O
T	B-cell_type
cells	I-cell_type
is	O
a	O
complex	O
response	O
involving	O
activation	O
of	O
two	O
forms	O
of	O
STAT3	B-protein
:	O
90-kDa	O
STAT3alpha	B-protein
and	O
an	O
83-kDa	B-protein
carboxyl-terminal	I-protein
truncated	I-protein
STAT3beta	I-protein
.	O

The	O
phosphorylation	O
of	O
STAT	B-protein
proteins	I-protein
on	O
serine	O
residues	O
is	O
also	O
required	O
for	O
competent	O
STAT	B-protein
transcription	O
.	O

A	O
critical	O
serine	B-protein
phosphorylation	I-protein
site	I-protein
in	O
STAT3alpha	B-protein
is	O
at	O
position	O
727	O
.	O

In	O
this	O
study	O
we	O
have	O
produced	O
an	O
antisera	O
specific	O
for	O
STAT3alpha	B-protein
proteins	I-protein
phosphorylated	O
on	O
serine	O
727	O
and	O
used	O
this	O
to	O
monitor	O
the	O
phosphorylation	O
of	O
this	O
residue	O
during	O
T	O
lymphocyte	O
activation	O
.	O

Our	O
results	O
show	O
that	O
phosphorylation	O
of	O
STAT3alpha	B-protein
on	O
serine	O
727	O
is	O
not	O
constitutive	O
in	O
quiescent	B-cell_type
T	I-cell_type
cells	I-cell_type
but	O
can	O
be	O
induced	O
by	O
the	O
cytokine	B-protein
IL-2	I-protein
.	O

Interestingly	O
,	O
triggering	O
of	O
the	O
T	B-protein
cell	I-protein
antigen	I-protein
receptor	I-protein
complex	I-protein
or	O
activation	O
of	O
protein	B-protein
kinase	I-protein
C	I-protein
with	O
phorbol	O
esters	O
also	O
induces	O
phosphorylation	O
of	O
serine	O
727	O
but	O
without	O
simultaneously	O
inducing	O
STAT3	B-protein
tyrosine	O
phosphorylation	O
or	O
DNA	O
binding	O
.	O

Hence	O
,	O
the	O
present	O
results	O
show	O
that	O
STAT3	B-protein
serine	O
phosphorylation	O
can	O
be	O
regulated	O
independently	O
of	O
the	O
tyrosine	O
phosphorylation	O
of	O
this	O
molecule	O
.	O

IL-2	B-protein
and	O
T	B-protein
cell	I-protein
antigen	I-protein
receptor	I-protein
complex	I-protein
induction	O
of	O
STAT3alpha	B-protein
serine	O
727	O
phosphorylation	O
is	O
dependent	O
on	O
the	O
activity	O
of	O
the	O
MEK	B-protein
/ERK	B-protein
pathway	O
.	O

Previous	O
studies	O
have	O
identified	O
H-7-sensitive	O
kinase	O
pathways	O
that	O
regulate	O
STAT3	B-protein
DNA	O
binding	O
.	O

We	O
show	O
that	O
H-7-sensitive	O
pathways	O
regulate	O
STAT3	B-protein
DNA	O
binding	O
in	O
T	B-cell_type
cells	I-cell_type
.	O

Nevertheless	O
,	O
we	O
show	O
that	O
H-7-sensitive	B-protein
kinases	I-protein
do	O
not	O
regulate	O
STAT3	B-protein
tyrosine	O
phosphorylation	O
or	O
phosphorylation	O
of	O
serine	O
727	O
.	O

These	O
results	O
thus	O
show	O
that	O
STAT3	B-protein
proteins	I-protein
are	O
targets	O
for	O
multiple	O
kinase	O
pathways	O
in	O
T	B-cell_type
cells	I-cell_type
and	O
can	O
integrate	O
signals	O
from	O
both	O
cytokine	B-protein
receptors	I-protein
and	O
antigen	B-protein
receptors	I-protein
.	O

