Transcription	O
of	O
the	O
hypersensitive	B-DNA
site	I-DNA
HS2	I-DNA
enhancer	I-DNA
in	O
erythroid	B-cell_type
cells	I-cell_type
.	O

In	O
the	O
human	B-DNA
genome	I-DNA
,	O
the	O
erythroid-specific	B-DNA
hypersensitive	I-DNA
site	I-DNA
HS2	I-DNA
enhancer	I-DNA
regulates	O
the	O
transcription	O
of	O
the	O
downstream	B-DNA
beta-like	I-DNA
globin	I-DNA
genes	I-DNA
10-50	B-DNA
kilobases	I-DNA
away	O
.	O

The	O
mechanism	O
of	O
HS2	B-DNA
enhancer	I-DNA
function	O
is	O
not	O
known	O
.	O

The	O
present	O
study	O
employs	O
RNA	O
protection	O
assays	O
to	O
analyze	O
the	O
transcriptional	O
status	O
of	O
the	O
HS2	B-DNA
enhancer	I-DNA
in	O
transfected	B-DNA
recombinant	I-DNA
chloramphenicol	I-DNA
acetyltransferase	I-DNA
(	I-DNA
CAT	I-DNA
)	I-DNA
plasmids	I-DNA
.	O

In	O
erythroid	B-cell_line
K562	I-cell_line
cells	I-cell_line
in	O
which	O
the	O
HS2	B-DNA
enhancer	I-DNA
is	O
active	O
,	O
the	O
HS2	B-DNA
sequence	I-DNA
directs	O
the	O
synthesis	O
of	O
long	O
enhancer	O
transcripts	O
that	O
are	O
initiated	O
apparently	O
from	O
within	O
the	O
enhancer	B-DNA
and	O
elongated	O
through	O
the	O
intervening	O
DNA	O
into	O
the	O
cis-linked	B-DNA
CAT	I-DNA
gene	I-DNA
.	O

In	O
nonerythroid	B-cell_line
HL-60	I-cell_line
cells	I-cell_line
in	O
which	O
the	O
HS2	B-DNA
enhancer	I-DNA
is	O
inactive	O
,	O
long	B-RNA
enhancer	I-RNA
transcripts	I-RNA
are	O
not	O
detectable	O
.	O

Splitting	O
the	O
HS2	B-DNA
enhancer	I-DNA
between	O
two	O
tandem	B-DNA
Ap1	I-DNA
sites	I-DNA
abolishes	O
the	O
synthesis	O
of	O
a	O
group	O
of	O
long	B-RNA
enhancer	I-RNA
transcripts	I-RNA
and	O
results	O
in	O
loss	O
of	O
enhancer	O
function	O
and	O
transcriptional	O
silencing	O
of	O
the	O
cis-linked	O
CAT	O
gene	O
.	O

In	O
directing	O
the	O
synthesis	O
of	O
RNA	B-RNA
through	O
the	O
intervening	O
DNA	B-DNA
and	O
the	O
gene	O
by	O
a	O
tracking	O
and	O
transcription	O
mechanism	O
,	O
the	O
HS2	B-DNA
enhancer	I-DNA
may	O
(	O
i	O
)	O
open	O
up	O
the	O
chromatin	B-DNA
structure	I-DNA
of	O
a	O
gene	B-DNA
domain	I-DNA
and	O
(	O
ii	O
)	O
deliver	O
enhancer	B-protein
binding	I-protein
proteins	I-protein
to	O
the	O
promoter	O
sequence	O
where	O
they	O
may	O
stimulate	O
the	O
transcription	O
of	O
the	O
gene	O
at	O
the	O
cap	B-DNA
site	I-DNA
.	O

