Characterization	O
of	O
peripheral	B-cell_type
blood	I-cell_type
T-lymphocytes	I-cell_type
transduced	O
with	O
HTLV-I	B-protein
Tax	I-protein
mutants	I-protein
with	O
different	O
trans-activating	O
phenotypes	O
.	O

Tax1	B-protein
,	O
a	O
transcriptional	B-protein
trans-activator	I-protein
of	O
the	O
Human	O
T-cell	O
leukemia	O
virus	O
type	O
I	O
(	O
HTLV-I	O
)	O
,	O
induces	O
the	O
expression	O
of	O
many	O
cellular	O
genes	O
through	O
interaction	O
with	O
at	O
least	O
three	O
distinct	O
cellular	B-protein
transcription	I-protein
factors	I-protein
;	O
CREB/ATF	B-protein
,	O
NF-kappaB	B-protein
,	O
and	O
SRF	B-protein
.	O

This	O
Tax1	B-protein
-induced	O
activation	O
of	O
cellular	B-DNA
genes	I-DNA
is	O
considered	O
to	O
be	O
a	O
critical	O
event	O
in	O
T-cell	O
transformation	O
by	O
HTLV-I	O
.	O

To	O
elucidate	O
the	O
role	O
of	O
each	O
Tax1	B-protein
-inducible	O
transcriptional	O
pathway	O
in	O
T-cell	O
transformation	O
,	O
we	O
introduced	O
Tax1	B-protein
mutants	I-protein
with	O
different	O
trans-activating	O
phenotypes	O
into	O
peripheral	B-cell_type
blood	I-cell_type
lymphocytes	I-cell_type
(	O
PBL	B-cell_type
)	O
by	O
retroviral	O
vectors	O
.	O

Analysis	O
of	O
these	O
PBLs	B-cell_type
revealed	O
that	O
activation	O
of	O
the	O
NF-kappaB	B-protein
pathway	O
is	O
sufficient	O
to	O
promote	O
the	O
growth	O
response	O
to	O
IL-2	B-protein
.	O

However	O
,	O
for	O
the	O
clonal	O
expansion	O
of	O
CD4+	B-cell_type
T-cells	I-cell_type
,	O
which	O
is	O
a	O
characteristic	O
result	O
of	O
HTLV-I	O
infection	O
,	O
activation	O
of	O
the	O
CREB/ATF	O
and	O
SRF	O
pathways	O
is	O
also	O
required	O
.	O

