The	O
AP-1	B-DNA
site	I-DNA
at	O
-150	B-DNA
bp	I-DNA
,	O
but	O
not	O
the	O
NF-kappa	B-DNA
B	I-DNA
site	I-DNA
,	O
is	O
likely	O
to	O
represent	O
the	O
major	O
target	O
of	O
protein	B-protein
kinase	I-protein
C	I-protein
in	O
the	O
interleukin	B-DNA
2	I-DNA
promoter	I-DNA
.	O

Stimulation	O
of	O
T	B-cell_type
cells	I-cell_type
with	O
antigen	O
results	O
in	O
activation	O
of	O
several	O
kinases	B-protein
,	O
including	O
protein	B-protein
kinase	I-protein
C	I-protein
(	O
PKC	B-protein
)	O
,	O
that	O
may	O
mediate	O
the	O
later	O
induction	O
of	O
activation-related	O
genes	O
.	O

We	O
have	O
examined	O
the	O
potential	O
role	O
of	O
PKC	B-protein
in	O
induction	O
of	O
the	O
interleukin	B-DNA
2	I-DNA
(	I-DNA
IL-2	I-DNA
)	I-DNA
gene	I-DNA
in	O
T	B-cell_type
cells	I-cell_type
stimulated	O
through	O
the	O
T	B-protein
cell	I-protein
receptor/CD3	I-protein
complex	I-protein
.	O

We	O
have	O
previously	O
shown	O
that	O
prolonged	O
treatment	O
of	O
the	O
untransformed	O
T	B-cell_line
cell	I-cell_line
clone	I-cell_line
Ar-5	I-cell_line
with	O
phorbol	O
esters	O
results	O
in	O
downmodulation	O
of	O
the	O
alpha	B-protein
and	I-protein
beta	I-protein
isozymes	I-protein
of	O
PKC	B-protein
,	O
and	O
abrogates	O
induction	O
of	O
IL-2	B-RNA
mRNA	I-RNA
and	O
protein	B-protein
.	O

Here	O
we	O
show	O
that	O
phorbol	O
ester	O
treatment	O
also	O
abolishes	O
induction	O
of	O
chloramphenicol	B-protein
acetyltransferase	I-protein
activity	O
in	O
Ar-5	B-cell_line
cells	I-cell_line
transfected	O
with	O
a	O
plasmid	B-DNA
containing	O
the	O
IL-2	B-DNA
promoter	I-DNA
linked	O
to	O
this	O
reporter	B-DNA
gene	I-DNA
.	O

The	O
IL-2	B-DNA
promoter	I-DNA
contains	O
binding	B-DNA
sites	I-DNA
for	O
nuclear	B-protein
factors	I-protein
including	O
NFAT-1	B-protein
,	O
Oct	B-protein
,	O
NF-kappa	B-protein
B	I-protein
,	O
and	O
AP-1	B-protein
,	O
which	O
are	O
all	O
potentially	O
sensitive	O
to	O
activation	O
of	O
PKC	B-protein
.	O

We	O
show	O
that	O
induction	O
of	O
a	O
trimer	O
of	O
the	O
NFAT	B-DNA
and	I-DNA
Oct	I-DNA
sites	I-DNA
is	O
not	O
sensitive	O
to	O
phorbol	O
ester	O
treatment	O
,	O
and	O
that	O
mutations	O
in	O
the	O
NF-kappa	B-DNA
B	I-DNA
site	I-DNA
have	O
no	O
effect	O
on	O
inducibility	O
of	O
the	O
IL-2	B-DNA
promoter	I-DNA
.	O

In	O
contrast	O
,	O
mutations	O
in	O
the	O
AP-1	B-DNA
site	I-DNA
located	O
at	O
-150	B-DNA
bp	I-DNA
almost	O
completely	O
abrogate	O
induction	O
of	O
the	O
IL-2	B-DNA
promoter	I-DNA
,	O
and	O
appearance	O
of	O
an	O
inducible	B-protein
nuclear	I-protein
factor	I-protein
binding	O
to	O
this	O
site	O
is	O
sensitive	O
to	O
PKC	B-protein
depletion	O
.	O

Moreover	O
,	O
cotransfections	O
with	O
c-fos	O
and	O
c-jun	O
expression	O
plasmids	O
markedly	O
enhance	O
induction	O
of	O
the	O
IL-2	B-DNA
promoter	I-DNA
in	O
minimally	B-cell_line
stimulated	I-cell_line
T	I-cell_line
cells	I-cell_line
.	O

Our	O
results	O
indicate	O
that	O
the	O
AP-1	B-DNA
site	I-DNA
at	O
-150	B-DNA
bp	I-DNA
represents	O
a	O
major	O
,	O
if	O
not	O
the	O
only	O
,	O
site	O
of	O
PKC	B-protein
responsiveness	O
in	O
the	O
IL-2	B-DNA
promoter	I-DNA
.	O

