Inhibition	O
of	O
human	O
immunodeficiency	O
virus	O
type	O
1	O
replication	O
by	O
a	O
Tat-activated	B-DNA
,	I-DNA
transduced	I-DNA
interferon	I-DNA
gene	I-DNA
:	O
targeted	O
expression	O
to	O
human	B-cell_type
immunodeficiency	I-cell_type
virus	I-cell_type
type	I-cell_type
1-infected	I-cell_type
cells	I-cell_type
.	O

We	O
have	O
examined	O
the	O
feasibility	O
of	O
using	O
interferon	B-protein
(	O
IFN	B-protein
)	O
gene	O
transfer	O
as	O
a	O
novel	O
approach	O
to	O
anti-human	O
immunodeficiency	O
virus	O
type	O
1	O
(	O
HIV-1	O
)	O
therapy	O
in	O
this	O
study	O
.	O

To	O
limit	O
expression	O
of	O
a	O
transduced	O
HIV-1	B-DNA
long	I-DNA
terminal	I-DNA
repeat	I-DNA
(	I-DNA
LTR	I-DNA
)	I-DNA
-IFNA2	I-DNA
(	O
the	O
new	O
approved	O
nomenclature	O
for	O
IFN	B-DNA
genes	I-DNA
is	O
used	O
throughout	O
this	O
article	O
)	O
hybrid	B-DNA
gene	I-DNA
to	O
the	O
HIV-1-infected	B-cell_line
cells	I-cell_line
,	O
HIV-1	B-DNA
LTR	I-DNA
was	O
modified	O
.	O

Deletion	O
of	O
the	O
NF-kappa	B-DNA
B	I-DNA
elements	I-DNA
of	O
the	O
HIV-1	B-DNA
LTR	I-DNA
significantly	O
inhibited	O
Tat	B-protein
-mediated	O
transactivation	O
in	O
T-cell	B-cell_line
lines	I-cell_line
,	O
as	O
well	O
as	O
in	O
a	O
monocyte	B-cell_line
line	I-cell_line
,	O
U937	B-cell_line
.	O

Replacement	O
of	O
the	O
NF-kappa	B-DNA
B	I-DNA
elements	I-DNA
in	O
the	O
HIV-1	B-DNA
LTR	I-DNA
by	O
a	O
DNA	B-DNA
fragment	I-DNA
derived	O
from	O
the	O
5'-flanking	B-DNA
region	I-DNA
of	O
IFN-stimulated	B-DNA
gene	I-DNA
15	I-DNA
(	O
ISG15	B-DNA
)	O
,	O
containing	O
the	O
IFN-stimulated	B-DNA
response	I-DNA
element	I-DNA
,	O
partially	O
restored	O
Tat	B-protein
-mediated	O
activation	O
of	O
LTR	B-DNA
in	O
T	B-cell_type
cells	I-cell_type
as	O
well	O
as	O
in	O
monocytes	B-cell_type
.	O

Insertion	O
of	O
this	O
chimeric	B-DNA
promoter	I-DNA
(	O
ISG15	B-DNA
LTR	I-DNA
)	O
upstream	O
of	O
the	O
human	B-DNA
IFNA2	I-DNA
gene	I-DNA
directed	O
high	O
levels	O
of	O
IFN	B-protein
synthesis	O
in	O
Tat-expressing	B-cell_line
cells	I-cell_line
,	O
while	O
this	O
promoter	O
was	O
not	O
responsive	O
to	O
tumor	B-protein
necrosis	I-protein
factor	I-protein
alpha	I-protein
-mediated	O
activation	O
.	O

ISG15-LTR-IFN	B-DNA
hybrid	I-DNA
gene	I-DNA
inserted	O
into	O
the	O
retrovirus	B-DNA
vector	I-DNA
was	O
transduced	O
into	O
Jurkat	B-cell_line
and	O
U937	B-cell_line
cells	I-cell_line
.	O

Selected	O
transfected	B-cell_line
clones	I-cell_line
produced	O
low	O
levels	O
of	O
IFN	B-protein
A	I-protein
(	O
IFNA	B-protein
)	O
constitutively	O
,	O
and	O
their	O
abilities	O
to	O
express	O
interleukin-2	B-protein
and	O
interleukin-2	B-protein
receptor	I-protein
upon	O
stimulation	O
with	O
phytohemagglutinin	B-protein
and	O
phorbol	O
myristate	O
acetate	O
were	O
retained	O
.	O

Enhancement	O
of	O
IFNA	B-protein
synthesis	O
observed	O
upon	O
HIV-1	O
infection	O
resulted	O
in	O
significant	O
inhibition	O
of	O
HIV-1	O
replication	O
for	O
a	O
period	O
of	O
at	O
least	O
30	O
days	O
.	O

Virus	O
isolated	O
from	O
IFNA-producing	B-cell_line
cells	I-cell_line
was	O
able	O
to	O
replicate	O
in	O
the	O
U937	B-cell_line
cells	I-cell_line
but	O
did	O
not	O
replicate	O
efficiently	O
in	O
U937	B-cell_line
cells	I-cell_line
transduced	O
with	O
the	O
IFNA	B-DNA
gene	I-DNA
.	O

These	O
results	O
suggest	O
that	O
targeting	O
IFN	B-protein
synthesis	O
to	O
HIV-1-infected	B-cell_line
cells	I-cell_line
is	O
an	O
attainable	O
goal	O
and	O
that	O
autocrine	O
IFN	B-protein
synthesis	O
results	O
in	O
a	O
long-lasting	O
and	O
permanent	O
suppression	O
of	O
HIV-1	O
replication	O
.	O

