Activation	O
of	O
human	B-cell_type
macrophages	I-cell_type
by	O
mechanical	O
ventilation	O
in	O
vitro	O
.	O

Positive-pressure	O
mechanical	O
ventilation	O
supports	O
gas	O
exchange	O
in	O
patients	O
with	O
respiratory	O
failure	O
but	O
is	O
also	O
responsible	O
for	O
significant	O
lung	O
injury	O
.	O

In	O
this	O
study	O
,	O
we	O
have	O
developed	O
an	O
in	O
vitro	O
model	O
in	O
which	O
isolated	O
lung	B-cell_type
cells	I-cell_type
can	O
be	O
submitted	O
to	O
a	O
prolonged	B-cell_line
cyclic	I-cell_line
pressure-stretching	I-cell_line
strain	I-cell_line
resembling	O
that	O
of	O
conventional	O
mechanical	O
ventilation	O
.	O

In	O
this	O
model	O
,	O
cells	O
cultured	O
on	O
a	O
Silastic	O
membrane	O
were	O
elongated	O
up	O
to	O
7	O
%	O
of	O
their	O
initial	O
diameter	O
,	O
corresponding	O
to	O
a	O
12	O
%	O
increase	O
in	O
cell	O
surface	O
.	O

The	O
lung	B-cell_type
macrophage	I-cell_type
was	O
identified	O
as	O
the	O
main	O
cellular	O
source	O
for	O
critical	O
inflammatory	B-protein
mediators	I-protein
such	O
as	O
tumor	B-protein
necrosis	I-protein
factor-alpha	I-protein
,	O
the	O
chemokines	B-protein
interleukin	B-protein
(	I-protein
IL	I-protein
)	I-protein
-8	I-protein
and	I-protein
-6	I-protein
,	O
and	O
matrix	B-protein
metalloproteinase-9	I-protein
in	O
this	O
model	O
system	O
of	O
mechanical	O
ventilation	O
.	O

These	O
mediators	O
were	O
measured	O
in	O
supernatants	O
from	O
ventilated	B-cell_type
alveolar	I-cell_type
macrophages	I-cell_type
,	O
monocyte-derived	B-cell_type
macrophages	I-cell_type
,	O
and	O
promonocytic	B-cell_line
THP-1	I-cell_line
cells	I-cell_line
.	O

Nuclear	B-protein
factor-kappaB	I-protein
was	O
found	O
to	O
be	O
activated	O
in	O
ventilated	B-cell_type
macrophages	I-cell_type
.	O

Synergistic	O
proinflammatory	O
effects	O
of	O
mechanical	O
stress	O
and	O
molecules	O
such	O
as	O
bacterial	B-protein
endotoxin	I-protein
were	O
observed	O
,	O
suggesting	O
that	O
mechanical	O
ventilation	O
might	O
be	O
particularly	O
deleterious	O
in	O
preinjured	O
or	O
infected	O
lungs	O
.	O

Dexamethasone	O
prevented	O
IL-8	B-protein
and	O
tumor	B-protein
necrosis	I-protein
factor-alpha	I-protein
secretion	O
in	O
ventilated	B-cell_type
macrophages	I-cell_type
.	O

Mechanical	O
ventilation	O
induced	O
low	O
levels	O
of	O
IL-8	B-protein
secretion	O
by	O
alveolar	B-cell_type
type	I-cell_type
II-like	I-cell_type
cells	I-cell_type
.	O

Other	O
lung	O
cell	O
types	O
such	O
as	O
endothelial	B-cell_type
cells	I-cell_type
,	O
bronchial	B-cell_type
cells	I-cell_type
,	O
and	O
fibroblasts	B-cell_type
failed	O
to	O
produce	O
IL-8	B-protein
in	O
response	O
to	O
a	O
prolonged	O
cyclic	O
pressure-stretching	O
load	O
.	O

This	O
model	O
is	O
of	O
particular	O
value	O
for	O
exploring	O
physical	O
stress-induced	O
signaling	O
pathways	O
,	O
as	O
well	O
as	O
for	O
testing	O
the	O
effects	O
of	O
novel	O
ventilatory	O
strategies	O
or	O
adjunctive	O
substances	O
aimed	O
at	O
modulating	O
cell	O
activation	O
induced	O
by	O
mechanical	O
ventilation	O
.	O

