The	O
class	B-protein
II	I-protein
trans-activator	I-protein
CIITA	I-protein
interacts	O
with	O
the	O
TBP-associated	B-protein
factor	I-protein
TAFII32	I-protein
.	O

The	O
class	B-protein
II	I-protein
trans-	I-protein
activator	I-protein
(	O
CIITA	B-protein
)	O
is	O
the	O
main	O
transcriptional	O
co-activator	O
for	O
the	O
expression	O
of	O
MHC	B-protein
class	I-protein
II	I-protein
proteins	I-protein
.	O

Its	O
N-terminal	B-protein
125	I-protein
amino	I-protein
acids	I-protein
function	O
as	O
an	O
independent	B-protein
transcriptional	I-protein
activation	I-protein
domain	I-protein
.	O

Analyses	O
of	O
the	O
primary	B-protein
amino	I-protein
acid	I-protein
sequence	I-protein
of	O
the	O
activation	B-protein
domain	I-protein
predict	O
the	O
presence	O
of	O
three	O
alpha-helices	B-protein
,	O
each	O
with	O
a	O
high	O
proportion	O
of	O
acidic	O
residues	O
.	O

Using	O
site-directed	O
mutagenesis	O
,	O
we	O
found	O
that	O
two	O
of	O
these	O
predicted	O
alpha-helices	B-protein
are	O
required	O
for	O
full	O
transcriptional	O
activation	O
by	O
CIITA	B-protein
.	O

Moreover	O
,	O
a	O
CIITA	B-protein
protein	I-protein
in	O
which	O
both	O
functional	O
alpha-helices	B-protein
have	O
been	O
deleted	O
displays	O
a	O
dominant	O
negative	O
phenotype	O
.	O

This	O
activation	B-protein
domain	I-protein
of	O
CIITA	B-protein
interacts	O
with	O
the	O
32	B-protein
kDa	I-protein
subunit	I-protein
of	O
the	O
general	B-protein
transcription	I-protein
complex	I-protein
TFIID	B-protein
,	O
TAFII32	B-protein
.	O

Decreased	O
transcriptional	O
activation	O
by	O
N-terminal	B-protein
deletions	I-protein
of	O
CIITA	B-protein
is	O
correlated	O
directly	O
with	O
their	O
reduced	O
binding	O
to	O
TAFII32	B-protein
.	O

We	O
conclude	O
that	O
interactions	O
between	O
TAFII32	B-protein
and	O
CIITA	B-protein
are	O
responsible	O
for	O
activation	O
of	O
class	B-DNA
II	I-DNA
genes	I-DNA
.	O

