Hypoxic	O
induction	O
of	O
interleukin-8	B-DNA
gene	I-DNA
expression	O
in	O
human	B-cell_type
endothelial	I-cell_type
cells	I-cell_type
.	O

Because	O
leukocyte-mediated	O
tissue	O
damage	O
is	O
an	O
important	O
component	O
of	O
the	O
pathologic	O
picture	O
in	O
ischemia/reperfusion	O
,	O
we	O
have	O
sought	O
mechanisms	O
by	O
which	O
PMNs	B-cell_type
are	O
directed	O
into	O
hypoxic	O
tissue	O
.	O

Incubation	O
of	O
human	B-cell_type
endothelial	I-cell_type
cells	I-cell_type
(	O
ECs	B-cell_type
)	O
in	O
hypoxia	O
,	O
PO2	O
approximately	O
14-18	O
Torr	O
,	O
led	O
to	O
time-dependent	O
release	O
of	O
IL-8	B-protein
antigen	O
into	O
the	O
conditioned	O
medium	O
;	O
this	O
was	O
accompanied	O
by	O
increased	O
chemotactic	O
activity	O
for	O
PMNs	B-cell_type
,	O
blocked	O
by	O
antibody	O
to	O
IL-8	B-protein
.	O

Production	O
of	O
IL-8	B-protein
by	O
hypoxic	O
ECs	B-cell_type
occurred	O
concomitantly	O
with	O
both	O
increased	O
levels	O
of	O
IL-8	B-RNA
mRNA	I-RNA
,	O
based	O
on	O
polymerase	O
chain	O
reaction	O
analysis	O
,	O
and	O
increased	O
IL-8	B-protein
transcription	O
,	O
based	O
on	O
nuclear	O
run-on	O
assays	O
.	O

Northern	O
analysis	O
of	O
mRNA	O
from	O
hypoxic	O
ECs	B-cell_type
also	O
demonstrated	O
increased	O
levels	O
of	O
mRNA	B-RNA
for	O
macrophage	B-protein
chemotactic	I-protein
protein-1	I-protein
,	O
another	O
member	O
of	O
the	O
chemokine	B-protein
superfamily	I-protein
of	O
proinflammatory	B-protein
cytokines	I-protein
.	O

IL-8	B-DNA
gene	I-DNA
induction	O
was	O
associated	O
with	O
the	O
presence	O
of	O
increased	O
binding	O
activity	O
in	O
nuclear	O
extracts	O
from	O
hypoxic	B-cell_type
ECs	I-cell_type
for	O
the	O
NF-kB	O
site	O
.	O

Studies	O
with	O
human	O
umbilical	O
vein	O
segments	O
exposed	O
to	O
hypoxia	O
also	O
demonstrated	O
increased	O
elaboration	O
of	O
IL-8	B-protein
antigen	I-protein
compared	O
with	O
normoxic	O
controls	O
.	O

In	O
mice	O
exposed	O
to	O
hypoxia	O
(	O
PO2	O
approximately	O
30-40	O
Torr	O
)	O
,	O
there	O
was	O
increased	O
pulmonary	O
leukostasis	O
,	O
as	O
evidenced	O
by	O
increased	O
myeloperoxidase	B-protein
activity	O
in	O
tissue	O
homogenates	O
.	O

In	O
parallel	O
,	O
increased	O
levels	O
of	O
transcripts	O
for	O
IP-10	B-protein
,	O
a	O
murine	O
homologue	O
in	O
the	O
chemokine	B-protein
family	I-protein
related	O
to	O
IL-8	B-protein
,	O
were	O
observed	O
in	O
hypoxic	O
lung	O
tissue	O
.	O

Taken	O
together	O
,	O
these	O
data	O
suggest	O
that	O
hypoxia	O
constitutes	O
a	O
stimulus	O
for	O
leukocyte	O
chemotaxis	O
and	O
tissue	O
leukostasis	O
.	O

