Transcription	B-protein
factor	I-protein
NF-kappaB	B-protein
regulates	O
inducible	O
Oct-2	B-DNA
gene	I-DNA
expression	O
in	O
precursor	B-cell_type
B	I-cell_type
lymphocytes	I-cell_type
.	O

The	O
POU	B-protein
transcription	I-protein
factors	I-protein
Oct-1	B-protein
and	O
Oct-2	B-protein
regulate	O
the	O
activity	O
of	O
octamer-dependent	B-DNA
promoters	I-DNA
,	O
including	O
those	O
that	O
direct	O
transcription	O
from	O
rearranged	O
immunoglobulin	B-protein
genes	I-protein
.	O

Unlike	O
Oct-1	B-protein
,	O
which	O
is	O
constitutively	O
expressed	O
in	O
many	O
cell	O
types	O
,	O
Oct-2	B-protein
expression	O
is	O
restricted	O
primarily	O
to	O
B	B-cell_type
lymphocytes	I-cell_type
and	O
can	O
be	O
induced	O
in	O
precursor	B-cell_type
B	I-cell_type
cells	I-cell_type
by	O
stimulation	O
with	O
bacterial	O
lipopolysaccharide	O
(	O
LPS	O
)	O
.	O

However	O
,	O
the	O
precise	O
factors	O
that	O
mediate	O
this	O
induction	O
mechanism	O
remain	O
unknown	O
.	O

In	O
the	O
present	O
study	O
,	O
we	O
monitored	O
Oct-2	B-protein
expression	O
in	O
cells	O
arrested	O
for	O
the	O
activation	O
of	O
NF-kappaB	B-protein
,	O
an	O
LPS-responsive	B-protein
member	I-protein
of	O
the	O
Rel	B-protein
transcription	I-protein
factor	I-protein
family	I-protein
.	O

Despite	O
stimulation	O
with	O
LPS	O
,	O
disruption	O
of	O
the	O
NF-kappaB	B-protein
signaling	O
pathway	O
in	O
precursor	B-cell_type
B	I-cell_type
cells	I-cell_type
led	O
to	O
the	O
loss	O
of	O
inducible	O
Oct-2	B-protein
DNA	O
binding	O
activity	O
in	O
vitro	O
and	O
the	O
suppression	O
of	O
Oct-2	B-protein
-directed	O
transcription	O
in	O
vivo	O
.	O

This	O
biochemical	O
defect	O
correlated	O
with	O
a	O
specific	O
block	O
to	O
Oct-2	B-DNA
gene	I-DNA
expression	O
at	O
the	O
level	O
of	O
transcription	O
,	O
whereas	O
the	O
expression	O
of	O
Oct-1	B-protein
was	O
unaffected	O
.	O

The	O
finding	O
that	O
Oct-2	B-protein
is	O
under	O
NF-kappaB	B-protein
control	O
highlights	O
an	O
important	O
cross-talk	O
mechanism	O
involving	O
two	O
distinct	O
transcription	B-protein
factor	I-protein
families	I-protein
that	O
regulate	O
B	B-cell_type
lymphocyte	I-cell_type
function	O
.	O

