Constitutive	O
activation	O
of	O
NF-kappaB	B-protein
in	O
primary	B-cell_type
adult	I-cell_type
T-cell	I-cell_type
leukemia	I-cell_type
cells	I-cell_type
.	O

Human	O
T-cell	O
leukemia	O
virus	O
type	O
I	O
(	O
HTLV-I	O
)	O
is	O
an	O
etiologic	O
agent	O
of	O
adult	O
T-cell	O
leukemia	O
(	O
ATL	O
)	O
.	O

The	O
viral	B-protein
protein	I-protein
Tax	B-protein
induces	O
the	O
activation	O
and	O
nuclear	O
translocalization	O
of	O
transcription	B-protein
factor	I-protein
NF-kappaB	B-protein
,	O
which	O
is	O
proposed	O
to	O
play	O
a	O
crucial	O
role	O
in	O
the	O
transformation	O
of	O
T	B-cell_type
cells	I-cell_type
by	O
HTLV-I	O
.	O

However	O
,	O
the	O
HTLV-I	B-DNA
genes	I-DNA
including	O
Tax	B-protein
are	O
not	O
expressed	O
significantly	O
in	O
primary	B-cell_type
leukemic	I-cell_type
cells	I-cell_type
from	O
ATL	O
patients	O
.	O

In	O
this	O
study	O
,	O
we	O
examined	O
the	O
basis	O
for	O
NF-kappaB	B-protein
activation	O
in	O
freshly	B-cell_type
isolated	I-cell_type
leukemic	I-cell_type
cells	I-cell_type
from	O
ATL	O
patients	O
.	O

We	O
found	O
that	O
leukemic	B-cell_type
cells	I-cell_type
from	O
ATL	O
patients	O
,	O
like	O
HTLV-I-infected	B-cell_line
T-cell	I-cell_line
lines	I-cell_line
,	O
display	O
constitutive	O
NF-kappaB	B-protein
DNA	O
binding	O
activity	O
and	O
increased	O
degradation	O
of	O
IkappaBalpha	B-protein
(	O
an	O
inhibitor	O
of	O
NF-kappaB	B-protein
)	O
.	O

Whereas	O
the	O
NF-kappaB	B-protein
binding	O
activity	O
in	O
Tax-expressing	B-cell_line
T-cell	I-cell_line
lines	I-cell_line
consisted	O
mostly	O
of	O
p50/c-Rel	B-protein
,	O
fresh	O
ATL	O
samples	O
contained	O
p50/p50	B-protein
and	I-protein
p50/p65	I-protein
heterodimers	I-protein
.	O

One	O
T-cell	B-cell_line
line	I-cell_line
derived	O
from	O
ATL	O
leukemic	B-cell_type
cells	I-cell_type
,	O
TL-Om1	O
,	O
displayed	O
constitutive	O
NF-kappaB	B-protein
activity	O
,	O
as	O
well	O
as	O
enhanced	O
degradation	O
of	O
IkappaBalpha	B-protein
,	O
despite	O
the	O
lack	O
of	O
detectable	O
Tax	B-protein
expression	O
.	O

Interestingly	O
,	O
the	O
NF-kappaB	B-protein
in	O
TL-Om1	O
consists	O
of	O
p50/p50	B-protein
and	O
p50/p65	B-protein
like	O
that	O
in	O
fresh	O
primary	B-cell_type
leukemic	I-cell_type
cells	I-cell_type
.	O

Our	O
results	O
suggest	O
that	O
activation	O
of	O
NF-kappaB	B-protein
occurs	O
through	O
a	O
Tax	B-protein
-independent	O
mechanism	O
in	O
leukemic	B-cell_type
cells	I-cell_type
of	O
ATL	O
patients	O
,	O
possibly	O
due	O
to	O
differential	O
NF-kappaB	B-protein
subunit	O
activation	O
.	O

