Involvement	O
of	O
Stat3	B-protein
in	O
interleukin-6	B-protein
-induced	O
IgM	B-protein
production	O
in	O
a	O
human	B-cell_line
B-cell	I-cell_line
line	I-cell_line
.	O

Interleukin-6	B-protein
(	O
IL-6	B-protein
)	O
is	O
an	O
important	O
B-cell	B-protein
growth	I-protein
and	I-protein
differentiation	I-protein
factor	I-protein
.	O

IL-6	B-protein
treatment	O
of	O
the	O
human	B-cell_line
lymphoblastoid	I-cell_line
cell	I-cell_line
line	I-cell_line
,	O
SKW6.4	B-cell_line
,	O
leads	O
to	O
increased	O
IgM	B-protein
production	O
.	O

We	O
have	O
previously	O
shown	O
that	O
IL-6	B-protein
induces	O
activation	O
of	O
JAK1	B-protein
and	O
JAK2	B-protein
in	O
human	B-cell_line
B	I-cell_line
cell	I-cell_line
lines	I-cell_line
.	O

A	O
chimeric	O
IL-6	B-protein
receptor	I-protein
,	O
comprised	O
of	O
the	O
intracellular	B-protein
tail	I-protein
of	O
the	O
IL-6	B-protein
receptor	I-protein
subunit	I-protein
gp130	B-protein
fused	O
to	O
the	O
extracellular	B-protein
domain	I-protein
of	O
the	O
epidermal	B-protein
growth	I-protein
factor	I-protein
(	I-protein
EGF	I-protein
)	I-protein
receptor	I-protein
,	O
was	O
stably	O
transfected	O
into	O
SKW6.4	B-cell_line
cells	I-cell_line
.	O

EGF	O
treatment	O
induced	O
IgM	B-protein
production	O
in	O
cells	O
transfected	O
with	O
an	O
intact	O
gp130	B-protein
cytoplasmic	I-protein
tail	I-protein
,	O
but	O
not	O
in	O
untransfected	B-cell_line
cells	I-cell_line
or	O
cells	O
transfected	O
with	O
a	O
cytoplasmic	B-protein
tail	I-protein
lacking	O
all	O
four	O
signal	B-protein
transducers	I-protein
and	I-protein
activators	I-protein
of	I-protein
transcription	I-protein
(	I-protein
Stat	I-protein
)	I-protein
binding	I-protein
sites	I-protein
.	O

Moreover	O
,	O
EGF	O
treatment	O
induced	O
Stat3	B-protein
phosphorylation	O
in	O
cells	O
transfected	O
with	O
the	O
intact	O
chimeric	B-protein
EGF-gp130	I-protein
receptor	I-protein
along	O
with	O
induction	O
of	O
DNA-mobility	O
shift	O
of	O
a	O
classical	B-DNA
interferon-gamma-activated	I-DNA
site	I-DNA
.	O

To	O
define	O
further	O
the	O
relation	O
between	O
Stat3	B-protein
activation	O
and	O
enhanced	O
IgM	B-protein
production	O
,	O
we	O
determined	O
the	O
effect	O
of	O
chimeric	O
gp130	O
on	O
the	O
transcriptional	O
activation	O
of	O
a	O
genetic	O
element	O
linked	O
to	O
immunoglobulin	B-protein
production	O
,	O
namely	O
the	O
immunoglobulin	B-DNA
heavy	I-DNA
chain	I-DNA
enhancer	I-DNA
(	O
IgH-enhancer	B-DNA
)	O
.	O

Parental	O
as	O
well	O
as	O
transfected	O
SKW6.4	B-cell_line
cells	I-cell_line
were	O
transiently	O
transfected	O
with	O
an	O
IgH-enhancer-luciferase	B-DNA
construct	I-DNA
.	O

The	O
transcriptional	O
activity	O
of	O
the	O
IgH-luciferase	B-DNA
construct	I-DNA
was	O
induced	O
upon	O
ligation	O
of	O
the	O
full-length	B-protein
chimeric	I-protein
receptor	I-protein
but	O
not	O
by	O
truncated	B-protein
gp130	I-protein
receptors	I-protein
.	O

Moreover	O
,	O
the	O
gp130	B-protein
-induced	O
activity	O
of	O
this	O
reporter	B-DNA
gene	I-DNA
was	O
abrogated	O
by	O
Stat3EE	B-protein
,	O
a	O
mutant	O
Stat3	B-protein
incapable	O
of	O
binding	O
DNA	O
.	O

These	O
results	O
indicate	O
that	O
IL-6	B-protein
-induced	O
B-cell	O
differentiation	O
,	O
as	O
measured	O
by	O
IgM	B-protein
production	O
,	O
may	O
be	O
controlled	O
by	O
Stat3	B-protein
proteins	I-protein
.	O

