The	O
T-cell	B-protein
oncogenic	I-protein
protein	I-protein
HOX11	I-protein
activates	O
Aldh1	B-protein
expression	O
in	O
NIH	B-cell_line
3T3	I-cell_line
cells	I-cell_line
but	O
represses	O
its	O
expression	O
in	O
mouse	O
spleen	O
development	O
.	O

Hox11	B-DNA
is	O
a	O
homeobox	B-DNA
gene	I-DNA
essential	O
for	O
spleen	O
formation	O
in	O
mice	O
,	O
since	O
atrophy	O
of	O
the	O
anlage	O
of	O
a	O
developing	O
spleen	O
occurs	O
in	O
early	O
embryonic	O
development	O
in	O
Hox11	O
null	O
mice	O
.	O

HOX11	B-protein
is	O
also	O
expressed	O
in	O
a	O
subset	O
of	O
T-cell	O
acute	O
leukemias	O
after	O
specific	O
chromosomal	O
translocations	O
.	O

Since	O
the	O
protein	O
has	O
a	O
homeodomain	B-DNA
and	O
can	O
activate	O
transcription	O
,	O
it	O
probably	O
exerts	O
at	O
least	O
some	O
of	O
its	O
effects	O
in	O
vivo	O
by	O
regulation	O
of	O
target	B-DNA
genes	I-DNA
.	O

Representational	O
difference	O
analysis	O
has	O
been	O
used	O
to	O
isolate	O
cDNA	B-DNA
clones	I-DNA
corresponding	O
to	O
mRNA	B-RNA
species	I-RNA
activated	O
following	O
stable	O
expression	O
of	O
HOX11	B-protein
in	O
NIH	B-cell_line
3T3	I-cell_line
cells	I-cell_line
.	O

The	O
gene	O
encoding	O
the	O
retinoic	B-protein
acid-synthesizing	I-protein
enzyme	I-protein
aldehyde	B-protein
dehydrogenase	I-protein
1	I-protein
(	O
Aldh1	B-protein
)	O
,	O
initially	O
called	O
Hdg-1	B-protein
,	O
was	O
found	O
to	O
be	O
ectopically	O
activated	O
by	O
HOX11	B-protein
in	O
this	O
system	O
.	O

Study	O
of	O
Aldh1	B-protein
gene	O
expression	O
during	O
spleen	O
development	O
showed	O
that	O
the	O
presence	O
of	O
Aldh1	B-RNA
mRNA	I-RNA
inversely	O
correlated	O
with	O
Hox11	B-protein
.	O

Hox11	B-protein
null	O
mouse	O
embryos	O
have	O
elevated	O
Aldh1	B-RNA
mRNA	I-RNA
in	O
spleen	O
primordia	O
prior	O
to	O
atrophy	O
,	O
while	O
Aldh1	B-protein
seems	O
to	O
be	O
repressed	O
by	O
Hox11	B-protein
during	O
organogenesis	O
of	O
the	O
spleens	O
of	O
wild-type	O
mice	O
.	O

This	O
result	O
suggests	O
that	O
expression	O
of	O
Aldh1	B-protein
protein	I-protein
is	O
negatively	O
regulated	O
by	O
Hox11	B-protein
and	O
that	O
abnormal	O
expression	O
of	O
Aldh1	B-protein
in	O
Hox11	B-protein
null	O
mice	O
may	O
cause	O
loss	O
of	O
splenic	B-cell_type
precursor	I-cell_type
cells	I-cell_type
by	O
aberrant	O
retinoic	O
acid	O
metabolism	O

