Inhibition	O
of	O
the	O
differentiation	O
of	O
human	B-cell_line
myeloid	I-cell_line
cell	I-cell_line
lines	I-cell_line
by	O
redox	O
changes	O
induced	O
through	O
glutathione	O
depletion	O
.	O

We	O
have	O
investigated	O
the	O
effect	O
of	O
redox	O
changes	O
in	O
vivo	O
on	O
the	O
differentiation	O
of	O
two	O
human	B-cell_line
myeloid	I-cell_line
cell	I-cell_line
lines	I-cell_line
,	O
HL-60	B-cell_line
and	O
KG-1	B-cell_line
.	O

The	O
glutathione-depleting	O
agent	O
diethyl	O
maleate	O
(	O
DEM	O
)	O
prevented	O
the	O
development	O
of	O
differentiated	O
features	O
in	O
response	O
to	O
phorbol	O
esters	O
,	O
including	O
adherence	O
of	O
the	O
cells	O
to	O
plastic	O
surfaces	O
and	O
repression	O
of	O
the	O
myeloperoxidase	B-DNA
and	I-DNA
CD34	I-DNA
genes	I-DNA
.	O

Moreover	O
,	O
DEM	O
abolished	O
phorbol	O
12-myristate	O
13-acetate-induced	O
activation	O
of	O
the	O
transcription	B-protein
factors	I-protein
AP-1	B-protein
and	O
Egr-1	B-protein
,	O
suggesting	O
that	O
inhibition	O
of	O
differentiation	O
may	O
be	O
due	O
,	O
at	O
least	O
in	O
part	O
,	O
to	O
redox	O
modifications	O
of	O
these	O
proteins	B-protein
.	O

