Permanent	O
occupancy	O
of	O
the	O
human	B-DNA
immunodeficiency	I-DNA
virus	I-DNA
type	I-DNA
1	I-DNA
enhancer	I-DNA
by	O
NF-kappa	B-protein
B	I-protein
is	O
needed	O
for	O
persistent	O
viral	O
replication	O
in	O
monocytes	B-cell_type
.	O

This	O
work	O
aimed	O
to	O
ascertain	O
the	O
role	O
of	O
kappaB-responsive	B-DNA
elements	I-DNA
of	O
the	O
human	B-DNA
immunodeficiency	I-DNA
virus	I-DNA
type	I-DNA
1	I-DNA
(	I-DNA
HIV-1	I-DNA
)	I-DNA
enhancer	I-DNA
not	O
only	O
in	O
early	O
initiation	O
but	O
also	O
in	O
long-term	O
maintenance	O
of	O
proviral	O
transcription	O
in	O
cells	O
of	O
the	O
monocytic	B-cell_type
lineage	I-cell_type
.	O

For	O
this	O
purpose	O
,	O
we	O
used	O
three	O
main	O
approaches	O
.	O

The	O
first	O
was	O
to	O
abruptly	O
terminate	O
tumor	O
necrosis	O
factor-induced	O
NF-kappaB	B-protein
binding	O
to	O
the	O
enhancer	O
sequences	O
in	O
U1	O
monocytic	O
cells	O
,	O
using	O
a	O
short	O
pulse	O
of	O
exogenous	B-protein
tumor	I-protein
necrosis	I-protein
factor	I-protein
.	O

This	O
resulted	O
in	O
concomitant	O
decrease	O
in	O
nuclear	O
NF-kappaB	B-protein
DNA-binding	O
activity	O
and	O
endogenous	B-DNA
long	I-DNA
terminal	I-DNA
repeat	I-DNA
transcriptional	O
activity	O
.	O

The	O
second	O
was	O
to	O
suppress	O
the	O
permanent	O
NF-kappaB	B-protein
translocation	O
induced	O
by	O
HIV-1	O
replication	O
itself	O
in	O
chronically	B-cell_line
infected	I-cell_line
U937	I-cell_line
cells	I-cell_line
,	O
using	O
a	O
specific	O
proteasome	O
inhibitor	O
(	O
Z-LLL-H	O
)	O
.	O

As	O
early	O
as	O
2	O
h	O
after	O
addition	O
of	O
the	O
inhibitor	O
to	O
the	O
culture	O
medium	O
,	O
there	O
was	O
an	O
inhibition	O
of	O
both	O
constitutive	O
activation	O
of	O
NF-kappaB	B-protein
and	O
HIV-1	O
genome	O
expression	O
.	O

The	O
third	O
approach	O
was	O
to	O
monitor	O
the	O
replication	O
competence	O
in	O
U937	B-cell_line
cells	I-cell_line
of	O
an	O
infectious	O
HIV-1	O
provirus	O
carrying	O
point	O
mutations	O
in	O
the	O
kappaB-responsive	B-DNA
elements	I-DNA
of	O
both	O
long	B-DNA
terminal	I-DNA
repeats	I-DNA
.	O

Compared	O
with	O
its	O
wild-type	O
counterpart	O
,	O
this	O
mutated	O
provirus	O
showed	O
a	O
profoundly	O
decreased	O
,	O
Z-LLL-H-insensitive	O
transcriptional	O
and	O
replicative	O
activity	O
in	O
U937	B-cell_line
monocytes	I-cell_line
.	O

Together	O
,	O
our	O
results	O
indicate	O
that	O
occupancy	O
of	O
the	O
viral	B-DNA
enhancer	I-DNA
by	O
NF-kappaB	B-protein
(	I-protein
p50/p65	I-protein
)	I-protein
heterodimers	I-protein
is	O
required	O
for	O
ongoing	O
transcription	O
of	O
integrated	O
HIV	O
provirus	O
in	O
monocytes	B-cell_type
,	O
even	O
in	O
cells	O
chronically	O
infected	O
and	O
permanently	O
producing	O
functional	O
HIV	B-protein
Tat	I-protein
protein	I-protein
.	O

Thus	O
,	O
the	O
ability	O
of	O
HIV-1	O
replication	O
to	O
activate	O
NF-kappaB	B-protein
is	O
crucial	O
to	O
the	O
intense	O
self-perpetuated	O
viral	O
transcription	O
observed	O
in	O
cells	O
of	O
the	O
monocytic	B-cell_type
lineage	I-cell_type
.	O

