Cooperation	O
of	O
Spi-1/PU.1	B-protein
with	O
an	O
activated	B-protein
erythropoietin	I-protein
receptor	I-protein
inhibits	O
apoptosis	O
and	O
Epo	B-protein
-dependent	O
differentiation	O
in	O
primary	B-cell_type
erythroblasts	I-cell_type
and	O
induces	O
their	O
Kit	O
ligand-dependent	O
proliferation	O
.	O

Spi-1/PU.1	B-protein
is	O
a	O
myeloid-	B-protein
and	I-protein
B-cell	I-protein
specific	I-protein
transcription	I-protein
factor	I-protein
which	O
is	O
also	O
involved	O
in	O
Friend	O
virus-induced	O
murine	O
erythroleukemia	O
.	O

The	O
pre-leukemic	O
phase	O
of	O
Friend	O
erythroleukemia	O
results	O
from	O
activation	O
of	O
the	O
erythropoietin	B-protein
receptor	I-protein
(	O
EpoR	B-protein
)	O
by	O
the	O
spleen	B-protein
focus	I-protein
forming	I-protein
virus	I-protein
(	I-protein
SFFV	I-protein
)	I-protein
envelope	I-protein
glycoprotein	I-protein
,	O
followed	O
by	O
the	O
emergence	O
of	O
leukemic	O
clones	O
characterized	O
by	O
overexpression	O
of	O
Spi-1	B-protein
and	O
mutation	O
of	O
the	O
p53	B-DNA
tumor	I-DNA
suppressor	I-DNA
gene	I-DNA
.	O

We	O
developed	O
a	O
heterologous	O
system	O
to	O
analyze	O
the	O
contribution	O
of	O
these	O
alterations	O
to	O
the	O
induction	O
of	O
primary	O
erythroblast	O
transformation	O
.	O

Avian	B-cell_type
erythroblasts	I-cell_type
expressing	O
the	O
activated	B-protein
mouse	I-protein
EpoR	I-protein
(	I-protein
R129C	I-protein
)	I-protein
differentiated	O
into	O
erythrocytes	B-cell_type
in	O
response	O
to	O
hEpo	B-protein
.	O

Expression	O
of	O
Spi-1	B-protein
in	O
these	O
cells	O
inhibited	O
this	O
ability	O
to	O
differentiate	O
and	O
rescued	O
the	O
cells	O
from	O
the	O
apoptotic	O
cell	O
death	O
program	O
normally	O
induced	O
upon	O
hEpo	B-protein
withdrawal	O
.	O

Although	O
devoid	O
of	O
any	O
effect	O
by	O
itself	O
,	O
a	O
mutant	B-protein
p53	I-protein
cooperated	O
with	O
Spi-1	B-protein
and	O
EpoR	B-protein
(	I-protein
R129C	I-protein
)	I-protein
to	O
reinforce	O
both	O
phenotypes	O
.	O

Analysis	O
of	O
erythroblasts	O
co-expressing	O
Spi-1	B-protein
and	O
the	O
wild-type	B-protein
mouse	I-protein
EpoR	I-protein
showed	O
that	O
differentiation	O
arrest	O
and	O
inhibition	O
of	O
apoptosis	O
depended	O
on	O
specific	O
cooperation	O
between	O
Spi-1	B-protein
and	O
EpoR	B-protein
(	I-protein
R129C	I-protein
)	I-protein
.	O

This	O
cooperation	O
was	O
also	O
required	O
to	O
induce	O
the	O
sustained	O
proliferation	O
of	O
differentiation-blocked	B-cell_line
erythroblasts	I-cell_line
in	O
response	O
to	O
ligand	O
activation	O
of	O
the	O
endogenous	B-protein
tyrosine	I-protein
kinase	I-protein
receptor	I-protein
c-Kit	B-protein
.	O

These	O
results	O
show	O
that	O
Spi-1/	O
PU.1	B-protein
requires	O
signals	O
emanating	O
from	O
specific	O
cytokine	O
and	O
growth	O
factor	O
receptors	O
to	O
affect	O
the	O
survival	O
,	O
proliferation	O
and	O
differentiation	O
control	O
of	O
primary	B-cell_type
erythroblasts	I-cell_type
.	O

They	O
also	O
suggest	O
that	O
the	O
function	O
of	O
Spi-1/PU.1	B-protein
in	O
the	O
late	O
phase	O
of	O
Friend	O
leukemia	O
requires	O
specific	O
signaling	O
from	O
the	O
gp55-modified	B-protein
EpoR	I-protein
generated	O
during	O
the	O
early	O
phase	O
of	O
the	O
disease	O
.	O

