Nuclear	O
localization	O
and	O
formation	O
of	O
beta-catenin-lymphoid	B-protein
enhancer	I-protein
factor	I-protein
1	I-protein
complexes	I-protein
are	O
not	O
sufficient	O
for	O
activation	O
of	O
gene	O
expression	O
.	O

In	O
response	O
to	O
activation	O
of	O
the	O
Wnt	O
signaling	O
pathway	O
,	O
beta-catenin	B-protein
accumulates	O
in	O
the	O
nucleus	O
,	O
where	O
it	O
cooperates	O
with	O
LEF/TCF	B-protein
(	O
for	O
lymphoid	B-protein
enhancer	I-protein
factor	I-protein
and	I-protein
T-cell	I-protein
factor	I-protein
)	O
transcription	B-protein
factors	I-protein
to	O
activate	O
gene	O
expression	O
.	O

The	O
mechanisms	O
by	O
which	O
beta-catenin	B-protein
undergoes	O
this	O
shift	O
in	O
location	O
and	O
participates	O
in	O
activation	O
of	O
gene	O
transcription	O
are	O
unknown	O
.	O

We	O
demonstrate	O
here	O
that	O
beta-catenin	B-protein
can	O
be	O
imported	O
into	O
the	O
nucleus	O
independently	O
of	O
LEF/TCF	B-protein
binding	O
,	O
and	O
it	O
may	O
also	O
be	O
exported	O
from	O
nuclei	O
.	O

We	O
have	O
introduced	O
a	O
small	O
deletion	O
within	O
beta-catenin	B-protein
(	O
Delta19	B-DNA
)	O
that	O
disrupts	O
binding	O
to	O
LEF-1	B-protein
,	O
E-cadherin	B-protein
,	O
and	O
APC	B-protein
but	O
not	O
axin	B-protein
.	O

This	O
Delta19	B-protein
beta-catenin	I-protein
mutant	I-protein
localizes	O
to	O
the	O
nucleus	O
because	O
it	O
may	O
not	O
be	O
efficiently	O
sequestered	O
in	O
the	O
cytoplasm	O
.	O

The	O
nuclear	O
localization	O
of	O
Delta19	B-DNA
definitively	O
demonstrates	O
that	O
the	O
mechanisms	O
by	O
which	O
beta-catenin	B-protein
localizes	O
in	O
the	O
nucleus	O
are	O
completely	O
independent	O
of	O
LEF/TCF	B-protein
factors	I-protein
.	O

beta-Catenin	B-protein
and	O
LEF-1	B-protein
complexes	I-protein
can	O
activate	O
reporter	O
gene	O
expression	O
in	O
a	O
transformed	B-cell_line
T-lymphocyte	I-cell_line
cell	I-cell_line
line	I-cell_line
(	O
Jurkat	B-cell_line
)	O
but	O
not	O
in	O
normal	B-cell_type
T	I-cell_type
lymphocytes	I-cell_type
,	O
even	O
though	O
both	O
factors	O
are	O
nuclear	O
.	O

Thus	O
,	O
localization	O
of	O
both	O
factors	O
to	O
the	O
nucleus	O
is	O
not	O
sufficient	O
for	O
activation	O
of	O
gene	O
expression	O
.	O

Excess	O
beta-catenin	B-protein
can	O
squelch	O
reporter	O
gene	O
activation	O
by	O
LEF-1-beta-catenin	B-protein
complexes	I-protein
but	O
not	O
activation	O
by	O
the	O
transcription	B-protein
factor	I-protein
VP16	B-protein
.	O

Taken	O
together	O
,	O
these	O
data	O
suggest	O
that	O
a	O
third	O
component	O
is	O
necessary	O
for	O
gene	O
activation	O
and	O
that	O
this	O
third	O
component	O
may	O
vary	O
with	O
cell	O
type	O
.	O

