A	O
novel	O
mutation	O
in	O
the	O
coding	O
sequence	O
of	O
the	O
FY*B	B-DNA
allele	I-DNA
of	O
the	O
Duffy	B-DNA
chemokine	I-DNA
receptor	I-DNA
gene	I-DNA
is	O
associated	O
with	O
an	O
altered	O
erythrocyte	O
phenotype	O
.	O

The	O
Duffy	O
blood	O
group	O
system	O
is	O
of	O
clinical	O
and	O
biological	O
significance	O
.	O

Antibodies	B-protein
to	O
Duffy	B-protein
antigens	I-protein
are	O
responsible	O
for	O
some	O
cases	O
of	O
transfusion	O
incompatibility	O
and	O
newborn	O
hemolytic	O
disease	O
.	O

The	O
Duffy	B-protein
protein	I-protein
is	O
a	O
receptor	O
for	O
the	O
Plasmodium	B-protein
vivax	I-protein
erythrocyte-binding	I-protein
protein	I-protein
and	O
is	O
also	O
a	O
receptor	O
for	O
various	O
chemokines	B-protein
(	O
thus	O
renamed	O
Duffy	B-protein
Antigen	I-protein
Receptor	I-protein
for	I-protein
Chemokines	I-protein
[	O
DARC	B-protein
]	O
)	O
.	O

The	O
two	O
Duffy	B-protein
polymorphic	I-protein
antigens	I-protein
,	O
Fya	B-protein
and	O
Fyb	B-protein
(	O
coded	O
by	O
the	O
FY*A	B-DNA
and	I-DNA
FY*B	I-DNA
alleles	I-DNA
)	O
,	O
are	O
present	O
on	O
erythrocyte	B-protein
membranes	I-protein
.	O

The	O
Fy	O
(	O
a-b-	O
)	O
phenotype	O
is	O
the	O
predominant	O
one	O
in	O
populations	O
of	O
black	O
people	O
and	O
also	O
occurs	O
in	O
other	O
populations	O
,	O
including	O
some	O
non-Ashkenazi	O
Jewish	O
groups	O
.	O

The	O
Fy	O
(	O
a-b-	O
)	O
phenotype	O
has	O
been	O
associated	O
with	O
a	O
mutation	O
in	O
the	O
FY*B	B-DNA
promoter	I-DNA
at	O
the	O
GATA	B-DNA
box	I-DNA
that	O
abolishes	O
the	O
expression	O
of	O
erythrocyte	B-protein
Duffy	I-protein
protein	I-protein
.	O

We	O
describe	O
here	O
a	O
novel	O
mutation	O
,	O
present	O
in	O
the	O
FY*B	B-DNA
coding	I-DNA
sequence	I-DNA
(	O
271C	O
--	O
>	O
T	O
)	O
,	O
that	O
is	O
associated	O
with	O
some	O
Fy	O
(	O
b-	O
)	O
phenotypes	O
among	O
non-Ashkenazi	O
Jews	O
and	O
among	O
Brazilian	O
blacks	O
.	O

The	O
mutation	O
is	O
present	O
in	O
Fy	O
(	O
b-	O
)	O
individuals	O
,	O
who	O
have	O
wild-type	B-DNA
FY*B	I-DNA
GATA	I-DNA
and	O
carry	O
the	O
previously	O
described	O
304G	O
--	O
>	O
A	O
substitution	O
.	O

The	O
271C	O
--	O
>	O
T	O
and	O
304G	O
--	O
>	O
A	O
can	O
be	O
identified	O
by	O
restriction	B-DNA
enzyme-generated	I-DNA
restriction	I-DNA
fragment	I-DNA
length	I-DNA
polymorphisms	I-DNA
.	O

The	O
271C	O
--	O
>	O
T	O
substitution	O
represents	O
a	O
considerable	O
change	O
in	O
chemical	O
nature	O
(	O
Arg91	O
--	O
>	O
Cys	O
)	O
,	O
one	O
which	O
may	O
affect	O
the	O
antigenic	O
determinants	O
of	O
DARC	B-protein
,	O
and	O
thus	O
be	O
of	O
clinical	O
significance	O
.	O

The	O
mutation	O
may	O
have	O
implications	O
for	O
some	O
physiological	O
roles	O
of	O
DARC	B-protein
and	O
be	O
of	O
interest	O
in	O
malaria	O
research	O
and	O
in	O
studies	O
of	O
population	O
genetics	O
.	O

