Erythropoietin	B-protein
induces	O
tyrosine	O
phosphorylation	O
of	O
Jak2	B-protein
,	O
STAT5A	B-protein
,	O
and	O
STAT5B	B-protein
in	O
primary	B-cell_type
cultured	I-cell_type
human	I-cell_type
erythroid	I-cell_type
precursors	I-cell_type
.	O

We	O
examined	O
signaling	O
by	O
erythropoietin	B-protein
in	O
highly	B-cell_type
purified	I-cell_type
human	I-cell_type
colony	I-cell_type
forming	I-cell_type
unit-erythroid	I-cell_type
cells	I-cell_type
,	O
generated	O
in	O
vitro	O
from	O
CD34	B-cell_type
(	I-cell_type
+	I-cell_type
)	I-cell_type
cells	I-cell_type
.	O

We	O
found	O
that	O
erythropoietin	B-protein
induces	O
tyrosine	O
phosphorylation	O
of	O
Jak2	B-protein
,	O
STAT5A	B-protein
,	O
and	O
STAT5B	B-protein
.	O

Tyrosine	O
phosphorylation	O
of	O
Jak2	B-protein
reaches	O
a	O
peak	O
around	O
10	O
minutes	O
after	O
stimulation	O
and	O
is	O
maximum	O
at	O
5	O
U/mL	O
of	O
erythropoietin	B-protein
.	O

Tyrosine	O
phosphorylation	O
of	O
STAT5	B-protein
is	O
accompanied	O
by	O
the	O
translocation	O
of	O
activated	O
STAT5	B-protein
to	O
the	O
nucleus	O
as	O
shown	O
by	O
electrophoretic	O
mobility	O
shift	O
assay	O
(	O
EMSA	O
)	O
using	O
32Pi-labeled	O
STAT5	B-DNA
binding	I-DNA
site	I-DNA
in	O
the	O
beta-casein	B-DNA
promoter	I-DNA
.	O

Tyrosine	O
phosphorylation	O
STAT1	B-protein
or	O
STAT3	B-protein
was	O
not	O
detected	O
in	O
human	B-cell_type
erythroid	I-cell_type
precursors	I-cell_type
after	O
stimulation	O
with	O
erythropoietin	B-protein
.	O

Crkl	B-protein
,	O
an	O
SH2/SH3	B-protein
adapter	I-protein
protein	I-protein
,	O
becomes	O
coimmunoprecipitated	O
specifically	O
with	O
STAT5	B-protein
from	O
erythropoietin-stimulated	B-cell_type
erythroid	I-cell_type
cells	I-cell_type
;	O
although	O
it	O
was	O
shown	O
to	O
become	O
associated	O
with	O
c-Cbl	B-protein
in	O
the	O
studies	O
using	O
cell	B-cell_line
lines	I-cell_line
.	O

Thus	O
,	O
human	B-cell_type
erythroid	I-cell_type
precursors	I-cell_type
can	O
be	O
expanded	O
in	O
vitro	O
in	O
sufficient	O
numbers	O
and	O
purity	O
to	O
allow	O
its	O
usage	O
in	O
signal	O
transduction	O
studies	O
.	O

This	O
report	O
sets	O
a	O
basis	O
for	O
further	O
studies	O
on	O
signaling	O
in	O
primary	B-cell_type
cultured	I-cell_type
human	I-cell_type
erythroid	I-cell_type
precursors	I-cell_type
,	O
which	O
in	O
turn	O
contribute	O
to	O
our	O
better	O
understanding	O
in	O
the	O
differentiation	O
processes	O
of	O
erythrocytes	B-cell_type
and	O
their	O
precursors	O
.	O

