Activation	O
of	O
primary	B-cell_type
human	I-cell_type
T-lymphocytes	I-cell_type
through	O
CD2	B-protein
plus	I-protein
CD28	I-protein
adhesion	I-protein
molecules	I-protein
induces	O
long-term	O
nuclear	O
expression	O
of	O
NF-kappa	B-protein
B	I-protein
.	O

Stimulation	O
of	O
highly	B-cell_type
purified	I-cell_type
human	I-cell_type
T-cells	I-cell_type
via	O
CD2	B-protein
and	I-protein
CD28	I-protein
adhesion	I-protein
molecules	I-protein
induces	O
and	O
maintains	O
proliferation	O
for	O
more	O
than	O
3	O
weeks	O
.	O

This	O
potent	O
interleukin	B-protein
2	I-protein
(	O
IL-2	B-protein
)	O
-dependent	O
activation	O
does	O
not	O
require	O
monocytes	B-cell_type
or	O
accessory	B-cell_type
cells	I-cell_type
.	O

Long-lasting	O
IL-2	B-protein
receptivity	O
is	O
associated	O
with	O
high-level	O
expression	O
of	O
the	O
inducible	O
IL-2	B-DNA
receptor	I-DNA
alpha	I-DNA
chain	I-DNA
(	I-DNA
IL-2R	I-DNA
alpha	I-DNA
)	I-DNA
gene	I-DNA
that	O
is	O
regulated	O
at	O
both	O
transcriptional	O
and	O
posttranscriptional	O
levels	O
.	O

Increase	O
of	O
IL-2R	B-DNA
alpha	I-DNA
gene	I-DNA
transcription	O
involves	O
the	O
enhanced	O
binding	O
of	O
the	O
transcription	O
factor	O
NF-kappa	B-protein
B	I-protein
to	O
its	O
consensus	B-DNA
sequence	I-DNA
in	O
the	O
5'-regulatory	B-DNA
region	I-DNA
of	O
the	O
IL-2R	B-DNA
alpha	I-DNA
gene	I-DNA
.	O

To	O
dissect	O
the	O
molecular	O
basis	O
for	O
the	O
unusually	O
persistent	O
transcription	O
of	O
the	O
IL-2R	B-DNA
alpha	I-DNA
gene	I-DNA
,	O
we	O
analyzed	O
nuclear	O
NF-kappa	B-protein
B	I-protein
binding	O
to	O
a	O
radiolabeled	O
IL-2R	B-protein
alpha	I-protein
kappa	O
B-specific	O
oligonucleotide	O
probe	O
during	O
the	O
time	O
course	O
of	O
CD2	B-protein
+	O
CD28	B-protein
activation	O
.	O

Resting	O
T-cell	O
nuclear	O
extracts	O
contained	O
KBF1/p50	B-protein
homodimer	I-protein
.	O

After	O
stimulation	O
,	O
two	O
new	O
kappa	B-protein
B-specific	I-protein
complexes	I-protein
were	O
identified	O
as	O
NF-kappa	B-protein
B	I-protein
p50-p65	B-protein
heterodimer	I-protein
and	O
putative	O
c-Rel	B-protein
homodimer	I-protein
or	O
c-Rel-p65	B-protein
heterodimer	I-protein
.	O

Both	O
inducible	O
complexes	O
persisted	O
for	O
at	O
least	O
3	O
weeks	O
.	O

Their	O
relative	O
levels	O
were	O
very	O
similar	O
for	O
the	O
duration	O
of	O
proliferation	O
.	O

In	O
parallel	O
,	O
CD2	B-protein
+	O
CD28	B-protein
activation	O
triggered	O
a	O
significant	O
intracellular	O
thiol	O
decrease	O
,	O
suggesting	O
that	O
oxygen	O
radicals	O
are	O
involved	O
in	O
the	O
signaling	O
pathway	O
of	O
adhesion	B-protein
molecules	I-protein
.	O

Finally	O
,	O
micromolar	O
amounts	O
of	O
pyrrolidine	O
dithiocarbamate	O
,	O
an	O
oxygen	O
radical	O
scavenger	O
that	O
efficiently	O
blocked	O
the	O
nuclear	O
appearance	O
of	O
NF-kappa	B-protein
B	I-protein
in	O
T-lymphocytes	B-cell_type
,	O
also	O
inhibited	O
IL-2	B-protein
secretion	O
,	O
IL-2R	B-protein
alpha	I-protein
cell	O
surface	O
expression	O
,	O
and	O
T-cell	O
proliferation	O
.	O

Together	O
,	O
these	O
results	O
suggest	O
that	O
NF-kappa	B-protein
B	I-protein
plays	O
an	O
important	O
role	O
in	O
long-term	O
activation	O
of	O
human	B-cell_type
primary	I-cell_type
T-lymphocytes	I-cell_type
via	O
CD2	B-protein
+	O
CD28	B-protein
.	O

