Activation	O
of	O
the	O
NF-kappaB	B-protein
pathway	O
by	O
inflammatory	O
stimuli	O
in	O
human	B-cell_type
neutrophils	I-cell_type
.	O

Activated	B-cell_type
neutrophils	I-cell_type
have	O
the	O
ability	O
to	O
upregulate	O
the	O
expression	O
of	O
many	O
genes	O
,	O
in	O
particular	O
those	O
encoding	O
cytokines	B-protein
and	O
chemokines	B-protein
,	O
and	O
to	O
subsequently	O
release	O
the	O
corresponding	O
proteins	O
.	O

Although	O
little	O
is	O
known	O
to	O
date	O
concerning	O
the	O
regulation	O
of	O
gene	O
transcription	O
in	O
neutrophils	B-cell_type
,	O
it	O
is	O
noteworthy	O
that	O
many	O
of	O
these	O
genes	O
depend	O
on	O
the	O
activation	O
of	O
transcription	B-protein
factors	I-protein
,	O
such	O
as	O
NF-kappaB	B-protein
,	O
for	O
inducible	O
expression	O
.	O

We	O
therefore	O
investigated	O
whether	O
NF-kappaB/Rel	B-protein
proteins	I-protein
are	O
expressed	O
in	O
human	B-cell_type
neutrophils	I-cell_type
,	O
as	O
well	O
as	O
their	O
fate	O
on	O
cell	O
activation	O
.	O

We	O
now	O
report	O
that	O
dimers	O
consisting	O
of	O
p50	B-protein
NFkappaB1	I-protein
,	O
p65	B-protein
RelA	I-protein
,	O
and/or	O
c-Rel	B-protein
are	O
present	O
in	O
neutrophils	B-cell_type
and	O
that	O
the	O
greater	O
part	O
of	O
these	O
protein	B-protein
complexes	I-protein
is	O
physically	O
associated	O
with	O
cytoplasmic	B-protein
IkappaB-alpha	I-protein
in	O
resting	O
cells	O
.	O

Following	O
neutrophil	O
stimulation	O
with	O
proinflammatory	O
agonists	O
(	O
such	O
as	O
lipopolysaccharide	O
[	O
LPS	O
]	O
,	O
tumor	B-protein
necrosis	I-protein
factor-alpha	I-protein
[	O
TNF-alpha	B-protein
]	O
,	O
and	O
fMet-Leu-Phe	O
)	O
that	O
induce	O
the	O
production	O
of	O
cytokines	B-protein
and	O
chemokines	B-protein
in	O
these	O
cells	O
,	O
NF-kappaB/Rel	B-protein
proteins	I-protein
translocated	O
to	O
nuclear	O
fractions	O
,	O
resulting	O
in	O
a	O
transient	O
induction	O
of	O
NF-kappaB	B-protein
DNA	O
binding	O
activity	O
,	O
as	O
determined	O
in	O
gel	O
mobility	O
shift	O
assays	O
.	O

The	O
onset	O
of	O
both	O
processes	O
was	O
found	O
to	O
be	O
closely	O
paralleled	O
by	O
,	O
and	O
dependent	O
on	O
,	O
IkappaB-alpha	B-protein
degradation	O
.	O

Proinflammatory	B-cell_type
neutrophil	I-cell_type
stimuli	O
also	O
promoted	O
the	O
accumulation	O
of	O
IkappaB-alpha	B-RNA
mRNA	I-RNA
transcripts	I-RNA
,	O
resulting	O
in	O
the	O
reexpression	O
of	O
the	O
IkappaB-alpha	B-protein
protein	I-protein
.	O

To	O
our	O
knowledge	O
,	O
this	O
constitutes	O
the	O
first	O
indication	O
that	O
NF-kappaB	B-protein
activation	O
may	O
underlie	O
the	O
action	O
of	O
proinflammatory	O
stimuli	O
towards	O
human	O
neutrophil	O
gene	O
expression	O
and	O
,	O
as	O
such	O
,	O
adds	O
a	O
new	O
facet	O
to	O
our	O
understanding	O
of	O
neutrophil	B-cell_type
biology	I-cell_type
.	O

