The	O
interleukin-8	B-DNA
AP-1	I-DNA
and	I-DNA
kappa	I-DNA
B-like	I-DNA
sites	I-DNA
are	O
genetic	O
end	O
targets	O
of	O
FK506-sensitive	O
pathway	O
accompanied	O
by	O
calcium	O
mobilization	O
.	O

FK506	O
,	O
an	O
immunosuppressant	O
,	O
inhibits	O
the	O
production	O
of	O
several	O
cytokines	B-protein
in	O
T	B-cell_type
lymphocytes	I-cell_type
.	O

We	O
observed	O
that	O
FK506	O
suppressed	O
the	O
transcription	O
of	O
a	O
chemotactic	B-protein
cytokine	I-protein
,	O
interleukin-8	B-protein
(	O
IL-8	B-protein
)	O
in	O
a	O
human	B-cell_line
T	I-cell_line
cell	I-cell_line
line	I-cell_line
,	O
Jurkat	B-cell_line
cells	I-cell_line
,	O
activated	O
by	O
phorbol	O
12-myristate	O
13-acetate	O
(	O
PMA	O
)	O
and	O
calcium	O
(	O
Ca2+	O
)	O
ionophore	O
(	O
ionomycin	O
)	O
.	O

By	O
deleted	O
and	O
mutated	O
analysis	O
of	O
the	O
IL-8	B-DNA
promoters	I-DNA
,	O
the	O
AP-1	B-DNA
and	I-DNA
kappa	I-DNA
B-like	I-DNA
sites	I-DNA
were	O
identified	O
as	O
the	O
responsive	O
elements	O
for	O
PMA	O
and	O
ionomycin	O
.	O

FK506	O
suppressed	O
the	O
transcriptions	O
through	O
the	O
AP-1	B-DNA
or	O
kappa	B-DNA
B-like	I-DNA
sites	I-DNA
induced	O
by	O
PMA	O
plus	O
Ca	O
(	O
2+	O
)	O
-mobilizing	O
agents	O
,	O
but	O
not	O
those	O
induced	O
by	O
Ca	O
(	O
2+	O
)	O
-independent	O
stimuli	O
.	O

In	O
gel	O
retardation	O
analysis	O
,	O
FK506	O
had	O
little	O
effect	O
on	O
the	O
binding	O
to	O
the	O
AP-1	B-DNA
site	I-DNA
of	O
PMA/ionomycin-induced	O
nuclear	O
factors	O
,	O
which	O
were	O
recognized	O
with	O
anti-JunD	B-protein
or	O
c-Fos	B-protein
antibody	I-protein
.	O

In	O
contrast	O
,	O
FK506	O
or	O
EGTA	O
(	O
Ca2+	O
chelator	O
)	O
similarly	O
affected	O
the	O
formation	O
of	O
kappa	B-protein
B-like	I-protein
site	I-protein
binding	I-protein
complexes	I-protein
,	O
which	O
were	O
not	O
recognized	O
by	O
any	O
antibodies	B-protein
against	O
the	O
human	B-protein
Rel	I-protein
family	I-protein
proteins	I-protein
(	O
c-Rel	B-protein
,	O
p65	B-protein
,	O
p50	B-protein
,	O
and	O
p49	B-protein
)	O
.	O

Furthermore	O
,	O
we	O
confirmed	O
the	O
previous	O
report	O
that	O
FK506	O
suppressed	O
the	O
PMA/ionomycin-induced	O
activation	O
through	O
authentic	O
kappa	B-DNA
B	I-DNA
site	I-DNA
of	O
immunoglobulin	B-DNA
(	I-DNA
Ig	I-DNA
)	I-DNA
gene	I-DNA
,	O
to	O
which	O
NF-kappa	B-protein
B	I-protein
binding	O
was	O
also	O
decreased	O
by	O
FK506	O
,	O
indicating	O
that	O
both	O
IL-8	B-DNA
kappa	I-DNA
B-like	I-DNA
site	I-DNA
and	O
Ig	O
kappa	B-DNA
B	I-DNA
site	I-DNA
are	O
FK506-sensitive	O
in	O
spite	O
of	O
the	O
difference	O
of	O
binding	B-protein
factors	I-protein
.	O

Our	O
results	O
indicate	O
that	O
not	O
only	O
the	O
reported	O
IL-2	B-DNA
NF-AT	I-DNA
and	I-DNA
NFIL-2A	I-DNA
sites	I-DNA
and	O
Ig	O
kappa	B-DNA
B	I-DNA
site	I-DNA
,	O
but	O
also	O
the	O
IL-8	B-protein
AP-1	B-DNA
and	O
kappa	B-DNA
B-like	I-DNA
sites	I-DNA
are	O
terminals	O
of	O
FK506-sensitive	O
pathway	O
involving	O
Ca2+	O
mobilization	O
.	O

