Cross-priming	O
of	O
CTL	O
responses	O
in	O
vivo	O
does	O
not	O
require	O
antigenic	O
peptides	O
in	O
the	O
endoplasmic	O
reticulum	O
of	O
immunizing	B-cell_type
cells	I-cell_type
.	O

It	O
has	O
been	O
proposed	O
that	O
the	O
cross-priming	O
of	O
CTL	O
responses	O
in	O
vivo	O
involves	O
the	O
transfer	O
to	O
host	O
APCs	B-cell_type
of	O
heat	B-protein
shock	I-protein
protein	I-protein
glycoprotein	I-protein
96	I-protein
-chaperoned	O
antigenic	O
peptides	O
released	O
from	O
the	O
endoplasmic	O
reticulum	O
(	O
ER	O
)	O
of	O
dying	B-cell_type
or	I-cell_type
infected	I-cell_type
cells	I-cell_type
.	O

We	O
have	O
tested	O
this	O
possibility	O
directly	O
using	O
TAP-deficient	B-cell_line
cell	I-cell_line
lines	I-cell_line
lacking	O
antigenic	O
ER	O
peptides	O
derived	O
from	O
two	O
model	O
Ags	B-protein
,	O
the	O
human	B-protein
adenovirus	I-protein
type	I-protein
5	I-protein
early	I-protein
regions	I-protein
E1A	I-protein
and	I-protein
E1B	I-protein
.	O

Although	O
both	O
proteins	O
were	O
well	O
expressed	O
,	O
the	O
cells	O
were	O
not	O
recognized	O
by	O
E1A-	B-cell_type
or	I-cell_type
E1B-specific	I-cell_type
CTLs	I-cell_type
unless	O
the	O
relevant	O
epitope	O
was	O
either	O
provided	O
exogenously	O
as	O
a	O
synthetic	O
peptide	O
or	O
targeted	O
to	O
the	O
ER	O
in	O
a	O
TAP-independent	O
fashion	O
.	O

Despite	O
the	O
absence	O
of	O
these	O
ER	O
peptides	O
,	O
the	O
TAP1-/-	B-cell_type
cells	I-cell_type
were	O
able	O
to	O
efficiently	O
cross-prime	B-cell_type
E1A-	I-cell_type
and	I-cell_type
E1B-specific	I-cell_type
CTLs	I-cell_type
following	O
immunization	O
of	O
syngeneic	O
mice	O
.	O

These	O
results	O
indicate	O
that	O
,	O
although	O
purified	O
peptide/glycoprotein	B-protein
96	I-protein
complexes	I-protein
are	O
potent	O
immunogens	O
,	O
the	O
mechanism	O
of	O
CTL	O
cross-priming	O
in	O
vivo	O
does	O
not	O
depend	O
upon	O
antigenic	O
peptides	O
in	O
the	O
ER	O
of	O
immunizing	B-cell_type
cells	I-cell_type
.	O

